strategy,50,60,70,80
lc,90.67,92.0,90.67,91.33
mc,90.67,91.33,91.33,92.0
kmeans,91.33,91.33,91.33,92.67
coreset,90.67,92.0,92.67,91.33
besra,92.67,92.67,91.33,92.67
comal,92.67,90.0,90.0,91.33
random,90.0,92.0,91.33,91.33
passive,90.67,90.67,90.67,90.67
