strategy,50,60,70,80
lc,20,20,19,21
mc,22,23,22,22
kmeans,21,22,22,22
coreset,21,21,23,22
besra,21,22,21,20
comal,19,19,22,20
random,19,21,21,23
passive,22,22,22,22
