strategy,50,60,70,80
lc,17,19,18,17
mc,17,16,16,17
kmeans,16,16,16,16
coreset,16,16,16,16
besra,15,15,18,17
comal,18,18,18,18
random,15,17,17,17
passive,17,17,17,17
