strategy,50,60,70,80
lc,16,15,16,17
mc,14,14,17,16
kmeans,13,16,15,14
coreset,16,15,16,14
besra,13,13,16,16
comal,15,16,15,15
random,14,16,14,17
passive,13,13,13,13
