Data Used,Aspect Accuracy,Aspect F1 Micro,Aspect F1 Macro,Sentiment Accuracy,Sentiment F1 Micro,Sentiment F1 Macro,Accuracy,F1 Micro,F1 Macro,Sampling Duration
28,0.8003472089767456,0.8873873873873874,0.8785201840338436,0.39751553535461426,0.39751552795031053,0.28444444444444444,0.7971978783607483,0.7971978984238178,0.3046437115402875,0.0
254, 0.8746528029441833, 0.9263114921412533, 0.9212099435013844, 0.8254799246788025, 0.8254799301919721, 0.7512588991144296,0.867950975894928,0.8679509632224167,0.5319945837675888,30.82155966758728
457, 0.9309027791023254, 0.9578925095217943, 0.9546145649471445, 0.868852436542511, 0.8688524590163934, 0.8158163128371669,0.9224168062210084,0.9224168126094572,0.6810633026450865,57.63197588920593
640, 0.9458333253860474, 0.9667306461932181, 0.9637736377982332, 0.8967611193656921, 0.8967611336032388, 0.8600543251845557,0.9385288953781128,0.9385288966725044,0.7995872446273157,59.74243187904358
805, 0.9515625238418579, 0.9700868446445803, 0.9670139988254544, 0.8990384340286255, 0.8990384615384617, 0.8735395380024109,0.9436076879501344,0.9436077057793344,0.8248166528573024,56.38248157501221
953, 0.9559027552604675, 0.9727876580244268, 0.9702828562668344, 0.9079457521438599, 0.9079457364341085, 0.8774192015743956,0.949737310409546,0.9497373029772328,0.8432664312082154,51.31034278869629
1086, 0.9559027552604675, 0.9727409315303713, 0.9701418617349665, 0.902671754360199, 0.9026717557251909, 0.8712065350972312,0.9492118954658508,0.9492119089316986,0.8369289100740058,46.83307695388794
1206, 0.9567708373069763, 0.9732574374395876, 0.9706853364572436, 0.9023696780204773, 0.9023696682464455, 0.8707201671304552,0.9507880806922911,0.9507880910683012,0.846866138541613,42.07261800765991
1314, 0.9607638716697693, 0.9756360500215611, 0.9732742619061586, 0.9017447233200073, 0.901744719926538, 0.8718464220314657,0.953765332698822,0.9537653239929946,0.8489445403998124,38.445608377456665
1411, 0.9612846970558167, 0.9759568733153638, 0.9734522300624532, 0.9046745896339417, 0.9046746104491292, 0.8781529209621993,0.9548161029815674,0.954816112084063,0.8517214889720442,34.76552987098694
1427, 0.9619791507720947, 0.9764237269889117, 0.9741644309395419, 0.9090064764022827, 0.9090064995357474, 0.8833622130082307,0.9555166363716124,0.9555166374781086,0.8600196967408728,31.26660180091858
1513, 0.9638888835906982, 0.9775232331964556, 0.975109437742719, 0.9055755138397217, 0.9055755395683454, 0.8790180944417332,0.957618236541748,0.9576182136602452,0.863279020651925,31.149762630462646
1590, 0.9631944298744202, 0.9771107752105376, 0.9747322377420593, 0.9038984775543213, 0.9038984587488668, 0.8773724618224534,0.9563922882080078,0.9563922942206654,0.8621258411802151,28.223470449447632
1660, 0.964062511920929, 0.9776867521828179, 0.9755351235837582, 0.9146005511283875, 0.9146005509641874, 0.8878310593567152,0.9586690068244934,0.9586690017513136,0.8621727936919156,25.48393940925598
1712, 0.9661458134651184, 0.978953049109552, 0.977100860867479, 0.9182561039924622, 0.9182561307901906, 0.8951330917588092,0.9600700736045836,0.9600700525394046,0.871679023735678,23.106379747390747
1770, 0.964930534362793, 0.978190455625135, 0.9761250743284663, 0.9129646420478821, 0.9129646418857661, 0.8877210841073928,0.9590192437171936,0.9590192644483364,0.8817380195265756,18.52113652229309
1822, 0.9659722447395325, 0.9788245462402766, 0.976713533070442, 0.9144144058227539, 0.9144144144144143, 0.8907039824380112,0.9602451920509338,0.960245183887916,0.8767635315634955,19.615519046783447
1872, 0.9644097089767456, 0.9779213785675821, 0.9756631038692195, 0.9185185432434082, 0.9185185185185185, 0.8936812854899119,0.9584938883781432,0.958493870402802,0.8621289592527035,17.664817333221436
1922, 0.9657986164093018, 0.9787279991361624, 0.9765809699952612, 0.9193840622901917, 0.9193840579710145, 0.8971837927602975,0.960420310497284,0.9604203152364272,0.8729170315975334,16.112233638763428
1972, 0.9651041626930237, 0.9783288409703504, 0.9759630169894402, 0.9146788716316223, 0.9146788990825688, 0.889413620550281,0.9586690068244934,0.9586690017513136,0.865338882383725,13.962871313095093
1997, 0.9659722447395325, 0.97884739909346, 0.9767929440930603, 0.9181073904037476, 0.9181073703366697, 0.8934113539376697,0.960420310497284,0.9604203152364272,0.8856149630139878,12.101211786270142
2047, 0.9657986164093018, 0.9787875524927316, 0.9767798543590299, 0.9230769276618958, 0.9230769230769231, 0.9016100414732622,0.9597197771072388,0.9597197898423816,0.8720652187991865,11.256837844848633
2097, 0.9677083492279053, 0.9799396031061259, 0.9779874924287657, 0.924062192440033, 0.9240622140896615, 0.9016238959405313,0.9623467326164246,0.9623467600700526,0.8919880996094689,9.56865692138672
2147, 0.9659722447395325, 0.9788519637462235, 0.9767390449647293, 0.9152233600616455, 0.9152233363719234, 0.8916128826632246,0.9595446586608888,0.9595446584938704,0.8666315989826832,7.675978899002075
2197, 0.9661458134651184, 0.9790074281408118, 0.9772213257447426, 0.9257196187973022, 0.9257195914577531, 0.904785480006719,0.9600700736045836,0.9600700525394046,0.8808877067918452,5.957550287246704
2247, 0.964756965637207, 0.9780611693504808, 0.9759589686247686, 0.9109712243080139, 0.9109712230215827, 0.8856840236133393,0.9595446586608888,0.9595446584938704,0.8720973752853514,4.177537441253662
2283, 0.9651041626930237, 0.9783615028528366, 0.9762076244013727, 0.9210036993026733, 0.921003717472119, 0.8979986728451856,0.9591944217681884,0.9591943957968476,0.8729412632019391,2.296922206878662
