Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
289,0.8347039222717285,0.6744939271255062,0.6713672084687099,0.0
724,0.8743832111358643,0.7744555186415653,0.7782535959432323,87.3726589679718
1116,0.8844572305679321,0.7938371239911958,0.7968897422549582,77.96665477752686
1469,0.8893914222717285,0.8050724637681159,0.8074205177437943,70.32948398590088
1786,0.8943256735801697,0.8155061019382628,0.8182294221429289,63.42027568817139
2072,0.8955591917037964,0.8159420289855073,0.8194010427269902,57.26397204399109
2329,0.8955591917037964,0.8212526389866291,0.8251538327911189,52.084086418151855
2560,0.8994654417037964,0.8188217858466099,0.8196996991735397,47.092461824417114
2768,0.8976151347160339,0.8185131195335278,0.8221772769360414,42.41187834739685
2899,0.9000822305679321,0.8209285187914517,0.8239356256702319,37.74330401420593
3099,0.8996710777282715,0.8233164373642288,0.8273991217847034,35.803938150405884
3299,0.8957648277282715,0.8206579412805094,0.8254254717950776,31.77578639984131
3478,0.9011101722717285,0.8265416516408223,0.8295186972888451,28.211645364761353
3678,0.9013158082962036,0.824689554419284,0.8301524980541969,24.326929807662964
3878,0.8980262875556946,0.8229835831548894,0.8270385806291323,20.296187162399292
4058,0.9002878069877625,0.8229280759401242,0.8258407698416821,16.147767543792725
4258,0.9033716917037964,0.8242333582647718,0.8266910240974679,12.523722887039185
4458,0.8963815569877625,0.8226600985221675,0.8279270054051017,8.662222623825073
4638,0.9025493264198303,0.8262463343108504,0.8298115269895792,4.585634469985962
