strategy,50,60,70,80
lc,26,25,29,29
mc,30,28,30,29
kmeans,30,26,29,30
coreset,25,29,28,33
besra,25,29,30,28
comal,26,23,28,28
random,27,27,27,27
passive,29,29,29,29
