strategy,50,60,70,80
lc,95.89,96.07,97.14,96.61
mc,96.43,96.61,96.25,96.07
kmeans,95.54,96.07,96.96,96.43
coreset,95.89,96.79,96.43,96.79
besra,96.07,96.61,96.96,96.79
comal,95.36,95.18,95.71,96.07
random,95.18,96.25,95.89,96.43
passive,96.61,96.61,96.61,96.61
