strategy,50,60,70,80
lc,19,20,22,20
mc,23,25,23,24
kmeans,24,21,23,24
coreset,23,23,22,23
besra,21,20,23,21
comal,19,18,22,18
random,19,19,19,20
passive,22,22,22,22
