Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
708,0.873641312122345,0.5479951397326853,0.34148019288429515,0.0
1771,0.9082314372062683,0.7240381341504937,0.6539594822783455,0.0006697177886962891
2728,0.9218466877937317,0.7755831910916037,0.7364765745990072,0.0005385875701904297
3589,0.928328812122345,0.7894211576846307,0.7522700697960287,0.0005257129669189453
4364,0.9328578114509583,0.8083077420397609,0.7770680464766496,0.0003948211669921875
5062,0.9350090622901917,0.8158485723452037,0.7894934568252623,0.0004107952117919922
5690,0.9395946264266968,0.8273462783171521,0.8052892855574062,0.0003886222839355469
6255,0.9422837495803833,0.8356837779031348,0.8157649531892187,0.00038170814514160156
6763,0.943019688129425,0.8381182147165259,0.8172482013792283,0.0003044605255126953
7084,0.9415760636329651,0.8355378486055777,0.8163898937925101,0.19620156288146973
7510,0.9429913759231567,0.8364463212603541,0.8203714962381677,0.00030350685119628906
7893,0.9441236257553101,0.8416238767650833,0.8214844657512209,0.0003209114074707031
8238,0.9421421885490417,0.841746670795912,0.8272777506692727,0.00028705596923828125
8501,0.9451992511749268,0.8463979688987624,0.828584045864373,0.21809816360473633
8785,0.94870924949646,0.8536112457586039,0.8398196627194965,0.00023436546325683594
9040,0.9449445009231567,0.8479874951152796,0.8316577067716867,0.0001900196075439453
9290,0.9465862512588501,0.8528195928554715,0.8408792703915262,0.00021529197692871094
9540,0.9491055011749268,0.8575728770595691,0.8439783876166721,0.00018072128295898438
9790,0.9476901888847351,0.855489521426337,0.8424568513389222,0.00016951560974121094
9918,0.9491338133811951,0.8578660128134146,0.8438855521249726,0.25754833221435547
10168,0.9491904377937317,0.8577316319251803,0.843938497259689,0.00019669532775878906
10418,0.9510303735733032,0.8624801271860095,0.8469280362526784,0.00022983551025390625
10668,0.9499546885490417,0.8610718214678611,0.8463506686601446,0.00018668174743652344
10918,0.9524739384651184,0.8645421540943928,0.8523742001212811,0.0002193450927734375
11168,0.9535495638847351,0.8690656666400702,0.8573384339205363,0.00019550323486328125
11335,0.9517096877098083,0.8643232066168284,0.8532248361781539,0.3015475273132324
