Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
25,0.9657738208770752,0.9740698985343855,0.6539575600231725,0.0
63,0.9657738208770752,0.9740698985343855,0.6539575600231725,19.285139083862305
97,0.96875,0.9761845691899474,0.6552888880015059,20.197197437286377
128,0.96875,0.9762582277196485,0.6554326458771217,18.215090036392212
156,0.9707341194152832,0.9777282809630518,0.6564366897793249,16.69890022277832
181,0.9692460298538208,0.976588783011302,0.692066112987686,14.723693132400513
203,0.9707341194152832,0.9776731345570863,0.687757683440808,13.543659448623657
223,0.971230149269104,0.9781459041678384,0.7659503290332298,12.329276323318481
241,0.973710298538208,0.9800212601340998,0.7780278294477205,10.729298830032349
250,0.9727182388305664,0.979331872454995,0.763873168198935,9.672141313552856
265,0.9747023582458496,0.9807465803640038,0.7988725503890365,9.05510950088501
279,0.9747023582458496,0.980714489245062,0.7930995415880217,8.335171937942505
292,0.9751984079678854,0.9811326394831824,0.7888758358696278,7.864465713500977
300,0.9747023582458496,0.9807311196342573,0.7988364383751251,6.930008888244629
310,0.976190467675527,0.981902046930582,0.7968007938175017,6.465321063995361
320,0.9747023582458496,0.9807633409821724,0.7890667368297133,6.373427629470825
330,0.9732142686843872,0.979654199793781,0.7780013445762021,5.263678789138794
340,0.9751983880996704,0.9811181047226994,0.7934430068097246,4.947092533111572
350,0.973710298538208,0.9800562968060476,0.7707845719958243,4.150299787521362
360,0.9756944378217062,0.9815015822515085,0.793730036493013,3.540713310241699
370,0.976190467675527,0.9818995839383149,0.807391804147611,3.1366982460021973
380,0.9742063283920288,0.9803920873784485,0.7637663907031466,2.4522948265075684
390,0.9747023582458496,0.9807772924230939,0.7854297064600096,1.962644338607788
400,0.973710298538208,0.9799470298902762,0.7734126032718582,1.475881576538086
