Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
25,0.9657738208770752,0.9740698985343855,0.6539575600231725,0.0
63,0.9657738208770752,0.9740698985343855,0.6539575600231725,8.817280530929565
97,0.9657738208770752,0.9740698985343855,0.6539575600231725,7.334533214569092
128,0.9657738208770752,0.9740698985343855,0.6539575600231725,6.964343309402466
156,0.9657738208770752,0.9740698985343855,0.6539575600231725,6.324319362640381
181,0.9702380895614624,0.9775280898876405,0.7968147028803153,5.777649164199829
203,0.9702380895614624,0.9775280898876405,0.7968147028803153,5.402027130126953
223,0.96875,0.9763779527559056,0.7650686711342836,5.042020082473755
241,0.96875,0.9764837625979843,0.7872908933565058,4.572952508926392
250,0.9702380895614624,0.9775280898876405,0.7968147028803153,4.235670566558838
265,0.9732142686843872,0.9797752808988766,0.8221189604500192,4.162592649459839
279,0.96875,0.9763779527559056,0.7756934952266,4.005155324935913
292,0.9717261791229248,0.9785310734463277,0.7973385168716215,4.05446982383728
300,0.9732142686843872,0.9796839729119639,0.7982073196772967,3.834249973297119
310,0.9732142686843872,0.9796839729119639,0.7893516257455341,3.696272850036621
320,0.9717261791229248,0.978675645342312,0.8206242266898393,3.5874011516571045
330,0.9717261791229248,0.9783352337514254,0.8197654363573647,3.338728666305542
340,0.9717261791229248,0.978675645342312,0.8028494819414101,3.2667813301086426
350,0.976190447807312,0.9819004524886877,0.8226849590788675,2.4025864601135254
360,0.9702380895614624,0.9774266365688488,0.7877014607290325,2.2307112216949463
370,0.9732142686843872,0.9797752808988766,0.7781883142924376,1.9445013999938965
380,0.9702380895614624,0.9775280898876405,0.7968147028803153,1.711944818496704
390,0.9732142686843872,0.9797297297297297,0.7687795685398137,1.4989256858825684
400,0.9776785969734192,0.9830890642615558,0.823642859746983,1.3146061897277832
