strategy,50,60,70,80
lc,10,9,11,10
mc,10,8,8,11
kmeans,11,9,8,10
coreset,11,11,11,10
besra,10,11,10,10
comal,11,11,10,11
random,10,10,9,11
passive,8,8,8,8
