strategy,50,60,70,80
lc,11,10,11,10
mc,10,10,10,10
kmeans,11,11,11,10
coreset,11,10,11,10
besra,11,10,10,10
comal,11,10,10,9
random,10,11,10,9
passive,10,10,10,10
