strategy,50,60,70,80
lc,98.04,97.09,98.04,97.09
mc,97.09,97.09,97.09,97.09
kmeans,98.04,98.04,98.04,97.09
coreset,98.04,97.09,98.04,97.09
besra,98.04,97.09,97.09,97.09
comal,98.04,97.09,97.09,96.15
random,97.09,98.04,97.09,96.08
passive,97.09,97.09,97.09,97.09
