strategy,50,60,70,80
lc,11,10,11,9
mc,11,9,9,11
kmeans,11,11,10,9
coreset,11,11,11,9
besra,11,10,10,9
comal,11,10,8,9
random,10,11,10,10
passive,11,11,11,11
