strategy,50,60,70,80
lc,10,10,11,9
mc,9,9,9,9
kmeans,11,9,9,9
coreset,11,10,10,9
besra,10,10,9,9
comal,11,10,9,8
random,10,10,9,10
passive,9,9,9,9
