strategy,50,60,70,80
lc,10,10,11,10
mc,10,7,7,10
kmeans,11,8,7,10
coreset,9,10,11,10
besra,7,11,10,10
comal,11,10,11,11
random,9,9,10,10
passive,8,8,8,8
