Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
54,0.7894345238095238,0.7894345238095238,0.2941094941094941,0.0
135,0.8229166666666666,0.8229166666666666,0.4739487082619723,0.00017547607421875
208,0.8549107142857143,0.8549107142857144,0.5891005608306957,0.00012826919555664062
274,0.8928571428571429,0.8928571428571429,0.7055886715833597,0.00011777877807617188
333,0.9263392857142857,0.9263392857142857,0.820418156605771,0.0002186298370361328
387,0.9367559523809523,0.9367559523809523,0.8453878012239816,0.00012564659118652344
435,0.9441964285714286,0.9441964285714286,0.8820384460380142,0.0001068115234375
478,0.9449404761904762,0.9449404761904762,0.8856853288220018,0.00010371208190917969
517,0.9486607142857143,0.9486607142857143,0.8969397349583108,0.00010514259338378906
540,0.9486607142857143,0.9486607142857143,0.8914864754379153,0.011255264282226562
573,0.9516369047619048,0.9516369047619048,0.8997940737267376,0.0001049041748046875
603,0.9523809523809523,0.9523809523809523,0.9043515421776291,0.00018787384033203125
630,0.9501488095238095,0.9501488095238095,0.8979125302213758,0.00011801719665527344
648,0.9538690476190477,0.9538690476190477,0.903880466553912,0.013138055801391602
673,0.9590773809523809,0.9590773809523809,0.9182195520481299,9.894371032714844e-05
698,0.9561011904761905,0.9561011904761905,0.9165132455648494,0.00010013580322265625
723,0.9590773809523809,0.9590773809523809,0.9208430086920459,9.131431579589844e-05
748,0.9553571428571429,0.9553571428571429,0.9162894293739572,8.940696716308594e-05
756,0.9553571428571429,0.9553571428571429,0.9147501978736411,0.014985322952270508
781,0.9538690476190477,0.9538690476190477,0.9113867052804393,9.131431579589844e-05
806,0.9568452380952381,0.9568452380952381,0.9137313839971882,9.274482727050781e-05
831,0.953125,0.953125,0.911862888780329,8.893013000488281e-05
856,0.9538690476190477,0.9538690476190477,0.9093950956758791,8.869171142578125e-05
864,0.9546130952380952,0.9546130952380952,0.9095766803696984,0.016164779663085938
