Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
54,0.7894345238095238,0.7894345238095238,0.2941094941094941,0.0
135,0.8214285714285714,0.8214285714285714,0.5026726496300024,3.3319339752197266
208,0.8563988095238095,0.8563988095238095,0.6007530641192355,3.2841131687164307
274,0.890625,0.890625,0.7203285727156129,3.1451163291931152
333,0.9248511904761905,0.9248511904761905,0.8197452868970522,3.2557833194732666
387,0.9270833333333334,0.9270833333333334,0.8407867516228844,3.1705594062805176
435,0.9322916666666666,0.9322916666666666,0.8537548300366565,2.978715419769287
478,0.9345238095238095,0.9345238095238095,0.8567354791023775,2.6236000061035156
517,0.9419642857142857,0.9419642857142857,0.8712627305329627,2.4847116470336914
540,0.9427083333333334,0.9427083333333334,0.8772369111943105,2.356872797012329
573,0.9501488095238095,0.9501488095238095,0.8995305293078477,2.5164434909820557
603,0.9471726190476191,0.9471726190476191,0.8949361270801436,2.2144501209259033
630,0.9471726190476191,0.9471726190476191,0.8893452738477207,2.161206007003784
648,0.9456845238095238,0.945684523809524,0.892112925898921,1.9745440483093262
673,0.9523809523809523,0.9523809523809523,0.9095844280153248,1.9961040019989014
698,0.9479166666666666,0.9479166666666666,0.8960782241858234,1.939744234085083
723,0.9486607142857143,0.9486607142857143,0.8989726836947517,1.6738064289093018
748,0.9456845238095238,0.945684523809524,0.8912809580402657,1.6561400890350342
756,0.9464285714285714,0.9464285714285714,0.8906497397943564,1.629610538482666
781,0.9538690476190477,0.9538690476190477,0.9042537032923309,1.6319537162780762
806,0.9516369047619048,0.9516369047619048,0.9002400571345165,1.4553375244140625
831,0.9494047619047619,0.9494047619047619,0.8944315758693181,1.3577089309692383
856,0.9523809523809523,0.9523809523809523,0.9046985819844725,1.3183255195617676
864,0.953125,0.953125,0.906525361207902,1.3378732204437256
