Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
777,0.8812500238418579,0.7329585382993675,0.7279038801429301,0.0
1322,0.895312488079071,0.753495217071376,0.7487514105745094,103.75974655151367
1812,0.8924999833106995,0.7647058823529412,0.7631694821055017,93.56702184677124
2253,0.9020312428474426,0.7763110952550839,0.7717646925757491,84.07796621322632
2650,0.90234375,0.7776591960156529,0.7788868036905221,76.06335687637329
3007,0.9043750166893005,0.7845070422535212,0.7799826315503616,68.60372400283813
3329,0.9034374952316284,0.7751091703056768,0.771339872400681,62.02001070976257
3618,0.9081249833106995,0.7825443786982249,0.7801831838065649,56.095921754837036
3878,0.9032812714576721,0.7864780958951362,0.7838266783708809,50.61646914482117
3886,0.9048437476158142,0.7799060354174197,0.7762731637274753,45.674522399902344
4120,0.9012500047683716,0.7860528097494922,0.7867178582548957,45.35836434364319
4330,0.8987500071525574,0.781081081081081,0.7807732439178465,41.02353310585022
4530,0.9046875238418579,0.7884882108183078,0.7882427057692684,37.08895301818848
4663,0.903124988079071,0.7867950481430537,0.7850290168106094,33.29609823226929
4863,0.9035937786102295,0.789059829059829,0.7885906594431408,30.74927282333374
5063,0.9014062285423279,0.7848619161268325,0.7836889610438971,27.06654715538025
5263,0.8998437523841858,0.785547005687521,0.7858530801686547,23.143739700317383
5441,0.9085937738418579,0.787350054525627,0.7854689529852595,19.474358320236206
5641,0.9079687595367432,0.791504424778761,0.7896037380996727,15.91622805595398
5841,0.9060937762260437,0.7894921190893169,0.7897819405786599,12.220537185668945
6041,0.9029687643051147,0.7909794681925277,0.7893422417635613,8.360694885253906
6218,0.9067187309265137,0.7837739949293734,0.777565832813125,4.5884623527526855
