Threshold
0.0023521801045574445
0.0018275590016737508
0.004872712686343816
0.0
0.0003036110693964034
0.0011781185181354958
0.0006235255311852873
0.0009613082124448668
0.0
0.0021918961637060084
0.0022836592632604624
0.0018202514427051232
0.0
0.0007916671521136954
0.00036965341398552675
0.001889906400446184
0.0005053030901603251
0.00099283398431248
0.0
0.0019266098878020666
0.0004582801179581431
0.0035001290771775606
0.0008738385860797004
0.0015002541780811064
0.0
