strategy,50,60,70,80
lc,141,137,136,138
mc,136,139,139,139
kmeans,129,138,132,134
coreset,133,129,132,137
besra,135,140,138,138
comal,135,141,138,138
random,141,135,134,147
passive,138,138,138,138
