strategy,50,60,70,80
lc,135,147,139,142
mc,141,141,146,146
kmeans,136,139,133,145
coreset,134,138,146,146
besra,141,140,141,147
comal,138,142,135,133
random,141,134,136,138
passive,139,139,139,139
