strategy,50,60,70,80
lc,73.63,75.84,73.79,77.01
mc,76.42,75.97,76.45,76.11
kmeans,72.74,74.83,76.66,75.92
coreset,72.59,74.83,76.06,75.37
besra,73.97,75.05,75.23,76.28
comal,76.53,76.36,76.09,75.85
random,74.26,72.68,75.85,75.89
passive,74.18,74.18,74.18,74.18
