strategy,50,60,70,80
lc,141,146,139,136
mc,139,133,136,144
kmeans,134,136,131,138
coreset,128,126,135,141
besra,133,135,139,143
comal,134,139,121,129
random,137,133,133,137
passive,129,129,129,129
