strategy,50,60,70,80
lc,153,164,157,167
mc,167,158,165,164
kmeans,152,154,164,164
coreset,145,154,162,164
besra,154,158,157,165
comal,161,166,163,157
random,159,158,157,160
passive,158,158,158,158
