Data Used,Aspect Accuracy,Aspect F1 Micro,Aspect F1 Macro,Sentiment Accuracy,Sentiment F1 Micro,Sentiment F1 Macro,Accuracy,F1 Micro, F1 Macro,Sampling Duration
      142, 0.8506944179534912, 0.9136546184738957, 0.9092233954809416, 0.7756097316741943, 0.775609756097561 , 0.7398548925487598, 0.8418564200401306, 0.8418563922942205, 0.41307827257336616,  0.0
      357, 0.9284722208976746, 0.9564850021123784, 0.9533394824044068, 0.8798665404319763, 0.8798665183537263, 0.8404121027232443, 0.921015739440918 , 0.921015761821366 , 0.6959657404128902 , 31.95566463470459
      550, 0.9428819417953491, 0.9650186071238702, 0.962586921899093 , 0.9074844121932983, 0.9074844074844075, 0.8759553127340742, 0.9374781250953674, 0.9374781085814361, 0.7999511488514237 , 48.43165850639343
      724, 0.9539930820465088, 0.9715939543359416, 0.9689843341054465, 0.9093539118766785, 0.9093539054966249, 0.8834341008887315, 0.9483362436294556, 0.9483362521891416, 0.8437502584492709 , 42.933464765548706
      880, 0.9588541388511658, 0.9745735436112004, 0.9720921088623437, 0.9157894849777222, 0.9157894736842105, 0.8898650979189822, 0.953239917755127 , 0.9532399299474605, 0.8489516474165324 , 38.65107583999634
     1021, 0.957812488079071 , 0.9738569123184508, 0.9711715029022198, 0.9066293239593506, 0.9066293183940243, 0.8785460912480607, 0.9527145624160767, 0.9527145359019263, 0.8512096806179358 , 34.4837121963501
     1148, 0.9590277671813965, 0.9745744451626804, 0.9721253265277567, 0.9031365513801575, 0.9031365313653137, 0.8751819030208787, 0.9527145624160767, 0.9527145359019265, 0.8518016490613052 , 30.81414771080017
     1262, 0.9631944298744202, 0.9771305285868392, 0.9749639975536033, 0.9114963412284851, 0.9114963503649635, 0.885658358204942 , 0.957618236541748 , 0.9576182136602451, 0.8718438324443831 , 27.249758005142212
     1365, 0.9630208611488342, 0.9771090811391725, 0.9751309935972496, 0.9208294153213501, 0.9208294062205467, 0.8964271768840297, 0.9574430584907532, 0.9574430823117337, 0.8614070612844402 , 23.985726356506348
     1427, 0.9642361402511597, 0.9778589853826312, 0.9759403604915011, 0.9256120324134827, 0.9256120527306968, 0.9008160703075958, 0.9584938883781433, 0.9584938704028021, 0.8547155570854376 , 21.177802801132202
     1513, 0.9651041626930237, 0.9783521809369952, 0.9763617103228197, 0.9167437553405762, 0.9167437557816837, 0.8918038256227758, 0.9588441252708435, 0.9588441330998249, 0.8632609732772668 , 19.50300431251526
     1590, 0.9652777910232544, 0.9784110535405871, 0.9763159866311557, 0.9156079888343811, 0.9156079854809437, 0.8908305362603979, 0.9600700736045837, 0.9600700525394045, 0.8674780221240145 , 17.304234266281128
     1660, 0.965624988079071 , 0.9786269430051814, 0.9762884868280997, 0.9147005677223206, 0.9147005444646098, 0.8905082022661932, 0.9600700736045837, 0.9600700525394046, 0.8828200124777158 , 15.409927129745483
     1712, 0.9644097089767456, 0.9778689409478569, 0.9755010808924427, 0.9102447628974915, 0.9102447869446962, 0.883300256810611 , 0.9584938883781433, 0.9584938704028021, 0.8495649996891869 , 13.982055187225342
     1770, 0.9657986164093018, 0.9787555267982315, 0.9763587802980848, 0.9176578521728516, 0.9176578225068619, 0.893447630436478 , 0.9600700736045837, 0.9600700525394045, 0.8757648655813328 , 12.65981149673462
     1822, 0.9652777910232544, 0.9784157133606735, 0.9764052343019116, 0.9127272963523865, 0.9127272727272727, 0.8850174216027875, 0.9593695402145386, 0.9593695271453591, 0.8581861111587035 , 11.473140716552734
     1872, 0.9659722447395325, 0.9788519637462235, 0.9766074945689269, 0.9162113070487976, 0.9162112932604736, 0.8922243086377604, 0.9604203104972839, 0.9604203152364275, 0.8847327466072077 , 10.223914623260498
     1922, 0.9661458134651184, 0.9790074281408118, 0.977042420576151 , 0.9247211813926697, 0.9247211895910781, 0.9030193780982425, 0.9604203104972839, 0.9604203152364275, 0.8743514186696393 ,  9.464118003845215
     1972, 0.964062511920929 , 0.9776433740144724, 0.9752046096922526, 0.9051490426063538, 0.9051490514905149, 0.8746566767277775, 0.9583187103271484, 0.9583187390542907, 0.8684627125675046 ,  8.203439235687256
     1997, 0.965624988079071 , 0.9786084701815038, 0.976360024059845 , 0.9125338196754456, 0.9125338142470695, 0.8878841790509662, 0.9598948955535889, 0.959894921190893 , 0.8854861850667503 ,  7.289448976516724
     2047, 0.9642361402511597, 0.9777441659464131, 0.9753210061524807, 0.9090089797973633, 0.909009009009009 , 0.8835509935714664, 0.9584938883781433, 0.9584938704028021, 0.8831694010828357 ,  6.905956029891968
     2097, 0.9661458134651184, 0.9789802737954081, 0.9769514059134442, 0.9146005511283875, 0.9146005509641874, 0.8878310593567151, 0.9598948955535889, 0.959894921190893 , 0.8773049012870435 ,  5.905622482299805
     2147, 0.965624988079071 , 0.9786499892171663, 0.9764765155722517, 0.9230769276618958, 0.9230769230769231, 0.900066239018268 , 0.9607706069946289, 0.96077057793345  , 0.8730541910161478 ,  4.872024059295654
     2197, 0.9673610925674438, 0.9797195253505933, 0.9777320914628319, 0.918795645236969 , 0.9187956204379562, 0.8948524664030002, 0.9614710807800293, 0.9614711033274956, 0.889412925022128  ,  3.924461603164673
     2247, 0.9659722447395325, 0.9788656458917404, 0.9768319065147804, 0.9175068736076355, 0.9175068744271311, 0.8913894714486713, 0.9598948955535889, 0.9598949211908933, 0.8703004513465821 ,  2.8259670734405518
