Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
142,0.8090277777777778,0.8090277777777779,0.35189812405303816,0.0
357,0.8970486111111111,0.8970486111111111,0.6630505061890334,7.035740613937378
550,0.9208333333333333,0.9208333333333333,0.7418422852670767,6.926443815231323
724,0.9362847222222223,0.9362847222222223,0.8083577845346644,6.663864612579346
880,0.9402777777777778,0.9402777777777778,0.834194402205652,5.9024903774261475
1021,0.9470486111111112,0.9470486111111112,0.8522236429470472,5.434960603713989
1148,0.9486111111111111,0.9486111111111111,0.8555749547019839,5.04772686958313
1262,0.9505208333333334,0.9505208333333334,0.8640576417969457,5.288544416427612
1365,0.9503472222222222,0.9503472222222222,0.8640392302757472,4.402651309967041
1427,0.9519097222222223,0.9519097222222223,0.8721746555194284,4.026604652404785
1513,0.9532986111111111,0.9532986111111111,0.873846613372019,3.930039644241333
1590,0.9538194444444444,0.9538194444444444,0.8780347561465054,3.5194056034088135
1660,0.9545138888888889,0.9545138888888889,0.8822484454493758,3.5150833129882812
1712,0.9536458333333333,0.9536458333333333,0.8730623104401172,3.0213871002197266
1770,0.9522569444444444,0.9522569444444444,0.8708935810005635,3.117133140563965
1822,0.9524305555555556,0.9524305555555556,0.8732919150043843,2.9969429969787598
1872,0.9541666666666667,0.9541666666666666,0.8799231396760249,2.6172780990600586
1922,0.9543402777777777,0.9543402777777777,0.880355813401296,2.4742963314056396
1972,0.953125,0.953125,0.8775488196746576,2.3691084384918213
1997,0.9546875,0.9546875,0.8829568178560399,2.076106548309326
2047,0.9536458333333333,0.9536458333333333,0.8753844754321287,2.268867015838623
2097,0.9545138888888889,0.9545138888888889,0.8732958829858056,2.0404458045959473
2147,0.953125,0.953125,0.8783426175981207,1.9699690341949463
2197,0.9529513888888889,0.9529513888888889,0.8812089079159864,1.7572460174560547
2247,0.9534722222222223,0.9534722222222223,0.8798226680560374,1.5501272678375244
2283,0.9555555555555556,0.9555555555555556,0.8813539928863783,1.096827507019043
