Data Used,Aspect Accuracy,Aspect F1 Micro,Aspect F1 Macro,Sentiment Accuracy,Sentiment F1 Micro,Sentiment F1 Macro,Accuracy,F1 Micro,F1 Macro,Sampling Duration
142,0.8501735925674438,0.9121449658963657,0.9018141534812036,0.7408758997917175,0.7408759124087592,0.7103119648574194,0.8408055901527405,0.8408056042031525,0.4384674834054225,0.0
357,0.9288194179534912,0.9567053854276664,0.9532679385892691,0.8786191344261169,0.878619153674833,0.8391101599496366,0.9182136654853821,0.9182136602451839,0.7031558589256576,0.00023794174194335938
550,0.9458333253860474,0.9667022411953042,0.9639382417165813,0.9016064405441284,0.9016064257028112,0.8662669618782471,0.939229428768158,0.9392294220665498,0.7745999831941557,0.00020194053649902344
724,0.9534721970558167,0.9711703958691912,0.9681499675220808,0.8850467205047607,0.8850467289719626,0.8503879273595363,0.9437828660011292,0.9437828371278458,0.7719172662557272,0.00015878677368164062
880,0.9545139074325562,0.9718823781927451,0.9695375182866345,0.8903717994689941,0.8903717826501429,0.8512436541024987,0.9446585178375244,0.9446584938704028,0.7610498804283349,0.00015854835510253906
1021,0.9564236402511597,0.9731292152874426,0.9708000757923791,0.9112195372581482,0.911219512195122,0.8804511519113076,0.9495621919631958,0.9495621716287215,0.7986764340803414,0.0001506805419921875
1148,0.9586805701255798,0.9744580382056235,0.9722554218287263,0.9189704656600952,0.9189704480457579,0.8933694488791625,0.9521891474723816,0.9521891418563921,0.8247463366041448,0.00015306472778320312
1262,0.9602430462837219,0.9753418757402821,0.9727387442582704,0.9090909361839294,0.9090909090909091,0.8809655800285744,0.9530647993087769,0.9530647985989493,0.8457617007824177,0.00015234947204589844
1365,0.9621527791023254,0.9765792866351526,0.9745103815963372,0.9158790111541748,0.9158790170132325,0.8892215674532913,0.9548161029815674,0.954816112084063,0.8311550754221704,0.0001468658447265625
1427,0.9624999761581421,0.97665874216555,0.9742625006675845,0.9063906669616699,0.9063906390639064,0.8812741471434442,0.9565674066543579,0.9565674255691767,0.8615729390603288,0.022454500198364258
1513,0.9616319537162781,0.9762288910401206,0.974114287161032,0.9111319184303284,0.9111318989710009,0.8806864976191344,0.9551663994789124,0.9551663747810858,0.83971630417181,0.00015592575073242188
1590,0.9624999761581421,0.9767491926803015,0.9748110170593071,0.9172093272209167,0.9172093023255813,0.8906227671553917,0.9569177031517029,0.9569176882661997,0.8392602106863898,0.00011897087097167969
1660,0.9631944298744202,0.9771944922547332,0.9749078784635191,0.9168224334716797,0.9168224299065421,0.8904489373328348,0.9574430584907532,0.9574430823117337,0.8499462155536834,0.00011205673217773438
1712,0.9633680582046509,0.9772506738544474,0.9750928611695253,0.9091743230819702,0.9091743119266055,0.8809123103629797,0.9563922882080078,0.9563922942206654,0.8496605061109965,0.015653610229492188
1770,0.9633680582046509,0.9773093881062479,0.9752521871858265,0.9212007522583008,0.9212007504690432,0.8968425127184252,0.9555166363716125,0.9555166374781084,0.8361306749576143,0.0001304149627685547
1822,0.9626736044883728,0.9768941429339064,0.974837050579492,0.9198113083839417,0.9198113207547169,0.8955336883564702,0.9556917548179626,0.95569176882662,0.8216967672480402,0.00011658668518066406
1872,0.964062511920929,0.9777011741893784,0.975356890305503,0.9140480756759644,0.9140480591497228,0.8878437797803154,0.9579684734344482,0.9579684763572679,0.8623447042042747,9.560585021972656e-05
1922,0.9644097089767456,0.9778545965215513,0.9756735119064753,0.9070397019386292,0.9070397111913358,0.8798612536647243,0.957092821598053,0.9570928196147109,0.8534086788613733,0.00011229515075683594
1972,0.964930534362793,0.9782280663936194,0.9760225197607918,0.9199631810188293,0.9199632014719411,0.8939957965531737,0.9584938883781433,0.9584938704028021,0.8622478677290168,0.00020265579223632812
1997,0.9645833373069763,0.9779982743744607,0.9760020001242268,0.9176578521728516,0.9176578225068619,0.893447630436478,0.9577933549880981,0.9577933450087567,0.8559795872901047,0.019374370574951172
2047,0.9652777910232544,0.978480740262535,0.9764997391710523,0.924369752407074,0.9243697478991597,0.9010415894305652,0.9588441252708435,0.9588441330998249,0.8641246996524682,0.000102996826171875
2097,0.9637152552604675,0.9774760211229658,0.975196703119621,0.9152854681015015,0.9152854511970534,0.8898327511379274,0.957092821598053,0.9570928196147112,0.8611437076347291,8.988380432128906e-05
2147,0.965624988079071,0.9786821705426357,0.9767203472209964,0.9202226400375366,0.9202226345083488,0.89721768900557,0.9569177031517029,0.9569176882661996,0.8429798562242368,9.441375732421875e-05
2197,0.965624988079071,0.9786130913804278,0.9765951559476557,0.913279116153717,0.9132791327913279,0.8895622895622897,0.9591944217681885,0.9591943957968476,0.8697029472204836,9.107589721679688e-05
2247,0.9652777910232544,0.978420371169616,0.9762043673008959,0.9179580807685852,0.9179580674567,0.8921030774610946,0.9593695402145386,0.9593695271453591,0.8841776342764673,0.00013113021850585938
2283,0.9654513597488403,0.9785213167835942,0.9764380728898463,0.9100000262260437,0.91,0.8821141511731754,0.9577933549880981,0.9577933450087566,0.8755585201033984,0.020132064819335938
