Data Used,Aspect Accuracy,Aspect F1 Micro,Aspect F1 Macro,Sentiment Accuracy,Sentiment F1 Micro,Sentiment F1 Macro,Accuracy,F1 Micro,F1 Macro,Sampling Duration
142,0.8506944179534912,0.9136546184738957,0.9092233954809416,0.7756097316741943,0.775609756097561,0.7398548925487598,0.8418564200401306,0.8418563922942205,0.41307827257336616,0.0
357,0.9260416626930237,0.9550822437789962,0.9511561262929442,0.8844847083091736,0.8844847112117781,0.8479128672745695,0.9192644357681274,0.9192644483362521,0.7345598848528386,51.95136117935181
550,0.942187488079071,0.964570699010533,0.9612243611704512,0.8934850096702576,0.8934850051706308,0.8597984552647545,0.9348511099815369,0.9348511383537652,0.7674358753704382,57.724971771240234
724,0.9479166865348816,0.967948717948718,0.9647104811660704,0.8946322202682495,0.8946322067594433,0.8611510416666667,0.9415061473846436,0.9415061295971977,0.8099714078314679,54.44733023643494
880,0.9505208134651184,0.9695284935314873,0.9667225519677791,0.902270495891571,0.9022704837117473,0.8739747338737749,0.9437828660011292,0.9437828371278458,0.7983057968251115,49.442925453186035
1021,0.9576388597488403,0.9737408523461042,0.9711103428316721,0.898510217666626,0.8985102420856611,0.8708546477698581,0.9509631991386414,0.9509632224168125,0.8482953436866113,45.208348751068115
1148,0.9595485925674438,0.974975835033831,0.9727318617396424,0.9061611294746399,0.9061611374407583,0.8769540154730812,0.9528896808624268,0.9528896672504377,0.8256908904019964,40.54556941986084
1262,0.9598958492279053,0.975126520943254,0.9725428641830337,0.9054680466651917,0.9054680259499537,0.8815327184892402,0.9530647993087769,0.9530647985989491,0.8449436252145173,36.92839789390564
1365,0.9631944298744202,0.977150247898254,0.9749077511225146,0.9099264740943909,0.9099264705882353,0.8821782178217822,0.9567425847053528,0.9567425569176884,0.8429443245201977,33.64441227912903
1427,0.9633680582046509,0.9772849607062117,0.9749586832672665,0.9145775437355042,0.914577530176416,0.8907467031270675,0.957092821598053,0.9570928196147109,0.8544761022456155,30.582130670547485
1513,0.9633680582046509,0.9772653808856804,0.9749981563263421,0.9160516858100891,0.9160516605166051,0.8908340388329101,0.9579684734344482,0.9579684763572679,0.8460590199691224,28.43354845046997
1591,0.9642361402511597,0.9778351624704109,0.9756726660126283,0.9216417670249939,0.9216417910447762,0.8989496364126044,0.9581435918807983,0.9581436077057793,0.8500451486817882,25.562933206558228
1661,0.9642361402511597,0.9778303917348257,0.9757624500571545,0.916201114654541,0.9162011173184358,0.8884065667644139,0.9579684734344482,0.9579684763572679,0.8474510886915783,23.39919090270996
1712,0.9645833373069763,0.978026712623869,0.9757096812210964,0.9177449345588684,0.9177449168207024,0.891127067413304,0.9590192437171936,0.9590192644483363,0.8630726304051862,21.086299657821655
1770,0.9651041626930237,0.9783475169664978,0.9759884366740954,0.9186691045761108,0.9186691312384473,0.8949662889618413,0.9595446586608887,0.9595446584938703,0.8804631554301942,19.29153323173523
1822,0.9651041626930237,0.9783241669362666,0.975938560448904,0.9139981865882874,0.9139981701738334,0.8866332700710597,0.9593695402145386,0.9593695271453591,0.8631951595915666,17.45881676673889
1872,0.9638888835906982,0.9775717058442959,0.9752515512075537,0.9129239320755005,0.9129239230064161,0.8862914524128989,0.9581435918807983,0.9581436077057793,0.8553063434106505,15.752938508987427
1922,0.964930534362793,0.9782421370099096,0.9761029775391219,0.9177449345588684,0.9177449168207024,0.8926677032306243,0.9588441252708435,0.9588441330998249,0.8655043785464042,14.078689575195312
1972,0.964930534362793,0.9782280663936194,0.9759876103987841,0.920036792755127,0.9200367647058824,0.8976318939981377,0.9593695402145386,0.9593695271453591,0.8709986459831714,13.024586915969849
1997,0.9645833373069763,0.9780125026945462,0.9759192370331622,0.9144434332847595,0.9144434222631095,0.888023172737695,0.9586690068244934,0.9586690017513135,0.8669348263294522,11.02154803276062
2047,0.964930534362793,0.9781810326204363,0.9759681117988579,0.9088447690010071,0.9088447653429603,0.8797514396022519,0.9590192437171936,0.9590192644483363,0.8544453665146362,10.218830108642578
2097,0.9645833373069763,0.9779840276278868,0.9757043089610347,0.9117379188537598,0.9117379435850773,0.8847257230662094,0.9588441252708435,0.9588441330998249,0.8678744897366453,8.526890754699707
2147,0.9668402671813965,0.9793847814355099,0.9774291192435346,0.9182561039924622,0.9182561307901906,0.8951330917588093,0.9612959623336792,0.9612959719789842,0.8897498914038788,6.8541083335876465
2197,0.964756965637207,0.9781414881016475,0.976144883714759,0.913809061050415,0.9138090824837812,0.8864006085984915,0.9581435918807983,0.9581436077057793,0.8772322135565597,5.309431552886963
2247,0.9659722447395325,0.9788565264293418,0.976432120283347,0.918795645236969,0.9187956204379562,0.8953227701734712,0.960595428943634,0.9605954465849387,0.878747224177458,3.724790096282959
2283,0.9666666388511658,0.9792790848262465,0.9773179812657389,0.9190909266471863,0.919090909090909,0.8956911605983215,0.9611208438873291,0.9611208406304728,0.8861087378473407,2.1599607467651367
