Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
142,0.8149305555555556,0.8149305555555556,0.3928888888888889,0.0
357,0.8954861111111111,0.8954861111111111,0.6654558743666917,7.3625547885894775
550,0.9166666666666666,0.9166666666666666,0.7435745343863771,6.6496217250823975
724,0.9314236111111112,0.9314236111111112,0.8060415596186346,6.276753664016724
880,0.9390625,0.9390625,0.8303562625771734,5.529679775238037
1021,0.9416666666666667,0.9416666666666667,0.8381613680625554,5.125359296798706
1148,0.9470486111111112,0.9470486111111112,0.851213735145956,4.668750047683716
1262,0.9451388888888889,0.9451388888888889,0.8446369177558045,4.520512819290161
1365,0.9496527777777778,0.9496527777777778,0.8701031331975632,4.204189300537109
1427,0.9489583333333333,0.9489583333333333,0.8631741575323494,3.70954966545105
1513,0.9512152777777778,0.9512152777777778,0.8720803337227188,3.652496337890625
1590,0.9527777777777777,0.9527777777777777,0.8711304203082019,3.4188356399536133
1660,0.9510416666666667,0.9510416666666667,0.8750483303447875,3.0801663398742676
1712,0.9532986111111111,0.9532986111111111,0.8764919416767304,3.282047748565674
1770,0.9536458333333333,0.9536458333333333,0.8796840025221417,2.7875850200653076
1822,0.9534722222222223,0.9534722222222223,0.8750691500175328,2.683180809020996
1872,0.9557291666666666,0.9557291666666666,0.8837483645894245,2.8049731254577637
1922,0.9539930555555556,0.9539930555555556,0.8810651281863512,2.292731285095215
1972,0.9534722222222223,0.9534722222222223,0.8749560642512275,2.150299072265625
1997,0.9538194444444444,0.9538194444444444,0.8736284881004757,2.2477188110351562
2047,0.9553819444444445,0.9553819444444445,0.8833762034347042,1.9408626556396484
2097,0.9532986111111111,0.9532986111111111,0.8732657271977039,1.7928712368011475
2147,0.9545138888888889,0.9545138888888889,0.8792380039033981,1.8438167572021484
2197,0.9546875,0.9546875,0.8815797574484474,1.5565001964569092
2247,0.9539930555555556,0.9539930555555556,0.8816898197792615,1.4101660251617432
2283,0.9546875,0.9546875,0.879535804443328,1.315377950668335
