Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8794436057408651,0.5813100052608995,0.2799088643488478
1646,0.8948102792104086,0.672106864286782,0.4225878915538816
2535,0.9077277779579163,0.7217638353579825,0.5338206271032586
3335,0.9126260876655579,0.7392034275023116,0.5798661102774672
4055,0.9159122705459595,0.7546003422698978,0.6057319326464682
4703,0.9203972419102987,0.7613154416521976,0.6132529295137671
5287,0.9200148781140646,0.7631166055683599,0.6126405857654413
5812,0.9223606983820597,0.7730045313743455,0.6439811786510582
6285,0.9233940839767456,0.7736284166486228,0.6316748808924245
6584,0.9241174856821696,0.7758874178776572,0.6514088740310116
6980,0.9251405398050944,0.7779816637585366,0.6672476125952698
7336,0.9224537213643392,0.7763697254303487,0.6584943428780291
7656,0.9252852201461792,0.7807456251099486,0.6568380891156024
7901,0.9255125721295675,0.7834864375969528,0.6728333392643071
8165,0.9254505435625712,0.7797049514632582,0.6762661088434153
8402,0.9269076387087504,0.7841794987890548,0.6700366858673901
8616,0.926153282324473,0.783930799931233,0.6777418879395675
8816,0.9256055951118469,0.782188488315065,0.6830354777095532
9016,0.9253988862037659,0.7849967554163843,0.6781270926635353
9216,0.9274863600730896,0.7880405098727481,0.6780542295888226
9218,0.9277447064717611,0.7868148722940145,0.6909578900729657
9418,0.9262359340985616,0.7840908595754139,0.6887673586924178
9618,0.9274450341860453,0.7858057511917158,0.6676288545346308
9818,0.9297391772270203,0.7925804876363465,0.7056232621908146
10018,0.9277550379435221,0.787480512628731,0.6754231257225379
10218,0.9280650615692139,0.7879568906482045,0.6860474584896753
10418,0.927548368771871,0.7869590414900886,0.6893158209243087
10535,0.9272796909014384,0.7876494419551602,0.6943744461537572
