Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8741319179534912,0.5196403218173213,0.23726290958621687
1646,0.8766741156578064,0.5975313638203157,0.30695400037721304
2535,0.8797122836112976,0.6123876123876123,0.3204633427092362
3335,0.8843625783920288,0.6648094895758446,0.37607107235458087
4055,0.8837425708770752,0.6601413811854269,0.3304571137716078
4703,0.895430326461792,0.6965908068723576,0.4635870541087284
5287,0.90200275182724,0.7154559366279594,0.4785206055385414
5812,0.909443199634552,0.7342371030843418,0.5003467447561075
6285,0.9137524962425232,0.74411331861663,0.5562235892720722
6584,0.9164806604385376,0.7521619135234591,0.5943663832367905
6980,0.9186508059501648,0.7587791873506159,0.6035318850911557
7336,0.9185888171195984,0.7610120131052056,0.6088671278222457
7656,0.9184647798538208,0.766055861946273,0.6101436749898166
7901,0.9229600429534912,0.7737412364563416,0.6170970743325287
8165,0.921688973903656,0.775626221353704,0.6253448419472106
8402,0.9219679832458496,0.7771974860582455,0.6285316981860911
8616,0.924014151096344,0.7765113522385338,0.6250235692051047
8816,0.9242621660232544,0.7805622922842,0.6287780013310179
9016,0.9238901138305664,0.7784895786339439,0.6285192638806666
9216,0.925409197807312,0.7832432432432432,0.628133134654881
9218,0.9226500391960144,0.7840761575075725,0.6471993384304365
9418,0.9259052872657776,0.7828457205160821,0.6266308251400186
9618,0.9244481921195984,0.7823524158256675,0.6288213214837874
9818,0.925068199634552,0.7849070036486606,0.6276321027331633
10018,0.9257192611694336,0.7851121076233184,0.6438592943358493
10218,0.92739337682724,0.7877469639296719,0.6682904894184062
10418,0.9278584122657776,0.7887426236949614,0.6748678395837328
10535,0.9290364384651184,0.7936164457668381,0.706093000921313
