Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
658,0.8749690055847168,0.601679012345679,0.28062473351436384,0.0
1646,0.8789372444152832,0.6114814446323749,0.3223335316191857,38.77931523323059
2535,0.8977864384651184,0.6850100315276583,0.5125753764522548,40.59486365318298
3336,0.9005146622657776,0.6861613691931541,0.5329068663239511,36.301969051361084
4056,0.906063973903656,0.7182967645965043,0.6004420484513356,32.81150150299072
4704,0.9063119888305664,0.7298891669646049,0.6198110729689987,29.380199432373047
5288,0.9127294421195984,0.7431334975818962,0.6444811248737773,26.455379962921143
5813,0.9142795205116272,0.7499773939777556,0.6727753191591153,23.764607667922974
6286,0.9141865372657776,0.7521489971346704,0.666686901766549,21.418893098831177
6584,0.9188057780265808,0.7575224516248494,0.678203858423649,19.917459726333618
6980,0.9190848469734192,0.759801214798454,0.6782348217206088,18.156121969223022
7336,0.9184337854385376,0.7650263463427704,0.6976117649243303,16.530616521835327
7656,0.9192398190498352,0.7690398084936607,0.6953619367936238,14.874555349349976
7901,0.920107901096344,0.7663432768156678,0.6951731310030503,13.809126138687134
8165,0.9205729365348816,0.7676822633297062,0.682344227699339,12.537116527557373
8403,0.9210379719734192,0.7703957450644551,0.6888230736946772,11.25817584991455
8617,0.9233630895614624,0.7703029176732947,0.6794534011783161,10.341947078704834
8817,0.9199528694152832,0.7673454676518291,0.6656556487558561,9.837907552719116
9017,0.921688973903656,0.7696516505562647,0.7005762689828886,8.728435039520264
9217,0.919394850730896,0.7716092761770906,0.6743774635862171,7.708407640457153
9218,0.9195188283920288,0.7672166427546628,0.6833756571406546,7.080105543136597
9418,0.9235801100730896,0.77207582061951,0.6695342206092508,6.880169630050659
9618,0.921161949634552,0.7712512368444725,0.668275721582475,6.203397989273071
9818,0.9224950671195984,0.7733865119651921,0.682641277800777,5.32619047164917
10018,0.9228050708770752,0.773841961852861,0.6758084417145985,4.301446914672852
10218,0.9212239384651184,0.7730236712818223,0.6692873820653858,3.379904270172119
10418,0.9217199683189392,0.7760134835447529,0.7021193478442327,2.4491004943847656
10535,0.9259982705116272,0.7786330334786238,0.6836446589656359,1.9475271701812744
