Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
658,0.876426100730896,0.5471483753692342,0.2686883570521978,0.0
2634,0.9043588638305664,0.7247256179173731,0.5597805908761072,141.80335593223572
4215,0.9192398190498352,0.7601068238327654,0.6376256086161877,113.12359023094177
5479,0.920634925365448,0.7650513950073421,0.6628686942542964,90.82388162612915
6491,0.9236111044883728,0.7749360613810741,0.6887268846042055,73.13237619400024
6584,0.9239211082458496,0.7739915269847117,0.6748875596628351,58.91473650932312
7375,0.9255332350730896,0.7724947906800531,0.686770787645548,57.440824031829834
7901,0.9232391119003296,0.7743346700692673,0.6742525620175769,46.49918484687805
8428,0.9243861436843872,0.7749792416274564,0.6830303907932742,38.788583755493164
8850,0.9251301884651184,0.7785419532324621,0.7004622910056248,31.407240390777588
9187,0.9250372052192688,0.7743561030235163,0.6963019255782048,25.498894691467285
9218,0.9249442219734192,0.7806469149225334,0.704610662733857,20.61576771736145
9482,0.9249752163887024,0.7758844230413039,0.7073588553026374,20.13039517402649
9693,0.9249131679534912,0.7807748008689355,0.6935747435504503,16.264305591583252
9893,0.9224330186843872,0.7770053475935828,0.692345866809089,13.310776710510254
10093,0.924200177192688,0.7762423354992222,0.6812016403057556,10.431779384613037
10293,0.9262152910232544,0.7813705677016352,0.696291724515684,7.617128610610962
10493,0.9259982705116272,0.7788381358287779,0.6923880282861363,4.462569952011108
10535,0.9236111044883728,0.7777777777777778,0.6704273222429563,1.8619916439056396
