Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8748449683189392,0.5824800910125142,0.27279191312367085
1646,0.8984684944152832,0.689602881243484,0.49132446511534617
2535,0.905722975730896,0.7325182513853461,0.5465919499601967
3336,0.9097222089767456,0.7410634892406189,0.572609846779302
4056,0.915829598903656,0.7544985984266207,0.6015666221646558
4704,0.9179997444152832,0.7629291028054136,0.6390962952007386
5288,0.9203559160232544,0.7723930185168779,0.6748984942511514
5813,0.9216269850730896,0.7801739130434784,0.6884133773438968
6286,0.9238591194152832,0.7850140056022408,0.7144442712694533
6584,0.9256262183189392,0.7854011986760892,0.7056055955844341
6980,0.9253472089767456,0.7888089808805473,0.7146720716221545
7336,0.9238901138305664,0.7840619227724515,0.707685863843484
7656,0.9244171380996704,0.7853117294822122,0.6795365281163878
7901,0.9253782033920288,0.7856443138302609,0.7205342540641219
8165,0.9231460690498352,0.7821425432814835,0.705823775035166
8403,0.9250991940498352,0.7862703467799009,0.7289846789192554
8617,0.926680326461792,0.7877210304281483,0.7255530254205946
8817,0.9265872836112976,0.7889859205132774,0.7241257196915832
9017,0.920634925365448,0.7844755009260819,0.6758253381893713
9217,0.9233940839767456,0.7905044510385756,0.7248664265388718
9218,0.9249752163887024,0.7881281736998775,0.7210734011824259
9418,0.9222780466079712,0.7857081801863408,0.7208839823606213
9618,0.9250062108039856,0.7882342642037994,0.7293372178545873
9818,0.927734375,0.7881101718025634,0.7378118412245174
10018,0.922929048538208,0.789322033898305,0.7159965087253491
10218,0.9246962070465088,0.7872470876762723,0.725970186705423
10418,0.926494300365448,0.7924363127024425,0.7312121377449502
10536,0.9232080578804016,0.783573612931411,0.69639964767578
