Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8806423544883728,0.6047227926078028,0.31625055989520406
1646,0.884765625,0.6464377437458385,0.4290329829023722
2535,0.8981894850730896,0.6849577897160399,0.5285759910901343
3336,0.908017098903656,0.7219567050885578,0.5688251905596267
4056,0.9083581566810608,0.7325370973579441,0.5914350415701969
4704,0.9127914309501648,0.7417607637932617,0.6389564465600303
5288,0.9109002947807312,0.7429797889465212,0.631373542416188
5813,0.916387677192688,0.7515430677107324,0.6279001428477935
6286,0.9182167649269104,0.7617413294797688,0.6478089531160355
6584,0.9184647798538208,0.760909090909091,0.6531496022890656
6980,0.9193328619003296,0.7565949485500468,0.6583363237439351
7336,0.9212239384651184,0.7643512937030511,0.666252033075697
7656,0.920634925365448,0.764489420423183,0.6460988454977825
7901,0.922402024269104,0.7680474469465295,0.6879884838598983
8165,0.92348712682724,0.7719881744271989,0.6895524602885943
8403,0.9218440055847168,0.7685669696135131,0.665447610524972
8617,0.9203559160232544,0.7710950726187294,0.6949776018653943
8817,0.921875,0.7684674751929438,0.6929260276487157
9017,0.9219059944152832,0.76708275543227,0.6706661848200627
9217,0.9216269850730896,0.7663585951940851,0.6885424438643954
9218,0.9192708134651184,0.7648121387283237,0.6707814868846902
9418,0.9228670597076416,0.7719105243857719,0.6700397789408088
9618,0.9210379719734192,0.7719172562013074,0.6673276044717019
9818,0.9222780466079712,0.7707361682670325,0.6747054820854469
10018,0.9216269850730896,0.7735578645646722,0.6914991575187428
10218,0.9226810336112976,0.7763629842180776,0.6962865474115959
10418,0.9219990372657776,0.7744711366081033,0.6786179164978732
10535,0.9233940839767456,0.7730320565812436,0.695943454430775
