Data Used,Accuracy,F1 Micro,F1 Macro
658,0.890375854214123,0.6336822074215033,0.47205295433946887
1646,0.9002467729688687,0.6759173604687019,0.5098419052473343
2535,0.9060048089091368,0.7089252473792496,0.574463077283613
3335,0.9093267527208303,0.7238388899595298,0.6275059951866899
4055,0.9135661857757529,0.7354763749031759,0.6203483936865773
4703,0.9127119716527462,0.747644745266624,0.6357547081124529
5287,0.916350291065553,0.746840291076216,0.6778595749663108
5812,0.919039483675019,0.7530161181353152,0.6895063128577058
6285,0.9185016451531258,0.759566921784581,0.6897912784866927
6584,0.922329789926601,0.7678047857750875,0.6975390799959089
6980,0.9209060997215894,0.7620860296916635,0.6882584584446502
7336,0.923120728929385,0.7650812064965197,0.7056616827669239
7656,0.9219501392052646,0.7617115811841979,0.6869795505975874
7901,0.9203998987598075,0.7665181885671862,0.6874368217703863
8165,0.9216021260440395,0.7672802404207363,0.7021948035530782
8402,0.920874462161478,0.7645674479902099,0.6942921496047832
8616,0.9224247026069349,0.7678030303030302,0.701562546064992
8816,0.9219817767653758,0.7667864573482126,0.7099187179915383
9016,0.923373829410276,0.76720492118416,0.7102180422693501
9216,0.9227727157681599,0.7696083058046248,0.6892459904670093
9218,0.9211908377625919,0.7729882438713205,0.7061681497997349
9418,0.918786383194128,0.7646033929390188,0.6976955793583448
9618,0.9229309035687168,0.7708803611738149,0.7084125948324712
9818,0.9222348772462667,0.7692018779342723,0.707826363743114
10018,0.9210959250822578,0.766348135656736,0.6896733249426227
10218,0.9215072133637054,0.7666259053710845,0.7016744007458645
10418,0.9243229562136169,0.7691565334877438,0.691855541630089
10535,0.921633763604151,0.7680059941931254,0.696524543081935
