Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8747519850730896,0.5872496935022476,0.27471084541079016
1646,0.8917410969734192,0.6846667870688098,0.4850635243175235
2535,0.8981894850730896,0.7095861337106474,0.5484891895115681
3336,0.906063973903656,0.7204281232699761,0.5659351024628265
4056,0.90981525182724,0.7372889009301906,0.6083079267400278
4704,0.9102492332458496,0.7503234152652006,0.6270939746987235
5288,0.9122644066810608,0.7583674863387978,0.6395465285545884
5813,0.9179997444152832,0.7611306782263162,0.6622439156972174
6286,0.9109312891960144,0.7585105488778684,0.6686583715447444
6584,0.9146205186843872,0.7661742231278655,0.6734029989545419
6980,0.9188057780265808,0.7716453047345018,0.6808379743690404
7336,0.9196738600730896,0.776926388291003,0.6891408984708808
7656,0.9198598861694336,0.7766738660907128,0.6966668527672066
7901,0.9201698899269104,0.7798580832692144,0.7113359388889674
8165,0.92026287317276,0.7773160173160173,0.6717039316334904
8403,0.9212549328804016,0.7803528190937391,0.7091771548270365
8617,0.924200177192688,0.7818327830820023,0.700898296467611
8817,0.9244791865348816,0.7834281650071124,0.7101177982702689
9017,0.9224640130996704,0.7823514054477417,0.7199091985840131
9217,0.9238901138305664,0.7862056953757728,0.7325763339868859
9218,0.9241381287574768,0.7849169376812868,0.7197432323000069
9418,0.9224640130996704,0.7834819496147519,0.7165518134695102
9618,0.9203249216079712,0.7826454668470906,0.7226241237475451
9818,0.9237040877342224,0.7857205050065302,0.7250193236582224
10018,0.92578125,0.7845184518451844,0.7266740068355771
10218,0.9234250783920288,0.7853667014250956,0.7155416324542014
10418,0.9207899570465088,0.7846970590713743,0.7285441689779755
10536,0.923115074634552,0.7863174220230915,0.7121311954209135
