Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8794642686843872,0.6352720450281426,0.3581234272081481
1646,0.8863157033920288,0.6623699475186446,0.44106427092676626
2535,0.9020337462425232,0.7062651050381111,0.5493346533045618
3336,0.904110848903656,0.7331089826559669,0.59477568785718
4056,0.9066840410232544,0.7371179039301309,0.5996811094964197
4704,0.91440349817276,0.7484740821718138,0.6369391679833557
5288,0.9149925708770752,0.7558325912733748,0.6498105493238772
5813,0.917441725730896,0.7605000449680726,0.6542708355759744
6286,0.9188057780265808,0.7664318202086863,0.6785880770723502
6584,0.9176587462425232,0.7672217353198948,0.6772651969003638
6980,0.9220920205116272,0.7723113164809278,0.6957879737361153
7336,0.923115074634552,0.7757279797431723,0.6935415877021246
7656,0.9208519458770752,0.7713799588071999,0.6211062939723034
7901,0.9230840802192688,0.7733625650863251,0.681233289454088
8165,0.9221230149269104,0.7736529104343125,0.6687379948641364
8403,0.9240761399269104,0.7790708164185837,0.6940094012169423
8617,0.9239211082458496,0.783023872679045,0.6787088561837482
8817,0.924200177192688,0.7783920964379589,0.6681408384555317
9017,0.9238591194152832,0.7771324863883847,0.6875174276633701
9217,0.9233940839767456,0.7830362630608482,0.7066632530298259
9218,0.9275793433189392,0.7858059783605355,0.7085372064639613
9418,0.9230530858039856,0.7803928508228632,0.6958670146862226
9618,0.9241381287574768,0.7812248547161378,0.6743590977490893
9818,0.9251301884651184,0.7831941826016698,0.6941969273870061
10018,0.9270833134651184,0.7866086009798584,0.6694765984643934
10218,0.9233320951461792,0.781479190598215,0.6871674724362533
10418,0.9235801100730896,0.7811417917073603,0.6679221824095646
10535,0.9230840802192688,0.7805395842547544,0.6952676846897999
