Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8818514347076416,0.5884893639995681,0.29175965350097616
1646,0.8810144066810608,0.5991226237727177,0.30392268611172213
2535,0.8839285969734192,0.629600316580926,0.33222737654312046
3335,0.8878348469734192,0.6425607587433313,0.37853813338263115
4055,0.8896639347076416,0.6711024859070326,0.39146271696712204
4703,0.892392098903656,0.6885598923283983,0.4261260222063606
5287,0.9062809944152832,0.7131606414270804,0.48830024018964613
5812,0.9056299328804016,0.7214494875549048,0.49904199382165454
6285,0.9102802872657776,0.7257911692249384,0.4946179916375653
6584,0.9100322127342224,0.7362777171937477,0.5586545146618985
6980,0.914775550365448,0.7437785441327245,0.572852043476139
7336,0.9166046380996704,0.7575265909500631,0.5920107316439365
7656,0.9196428656578064,0.7631578947368421,0.6002106855381332
7901,0.9185577630996704,0.7646689957896623,0.603888030088552
8165,0.9202008843421936,0.7650173452620048,0.6043726769928054
8402,0.9236730933189392,0.7730457227138644,0.6229246259041402
8616,0.9231770634651184,0.7695741119583411,0.616540583105797
8816,0.92416912317276,0.7767433369843009,0.6317593582251156
9016,0.9256572127342224,0.7785371259697081,0.6124997043605377
9216,0.9241381287574768,0.7766316750342309,0.6219135457840633
9218,0.925595223903656,0.7796952450890399,0.6277845169851862
9418,0.9248201847076416,0.7783566401608627,0.6548073753060871
9618,0.9242931604385376,0.7816523605150213,0.6505493795484715
9818,0.9277963638305664,0.7824787522181751,0.6269032713295352
10018,0.9266182780265808,0.7832616060800293,0.6307673759060971
10218,0.9296565055847168,0.7862861448620138,0.6628161193999129
10418,0.9260602593421936,0.7871105953762385,0.6844599234665577
10535,0.9306175708770752,0.7898196844477836,0.6602832801428157
