Data Used,Accuracy,F1 Micro,F1 Macro
658,0.885250569476082,0.5736452333372517,0.3700964715173574
1646,0.9038850923816756,0.6965034965034965,0.5627741084951043
2535,0.9099278663629461,0.7293983461648131,0.6182117025698656
3335,0.9147367754998735,0.7404910929224843,0.6497900805023707
4055,0.9162553783852191,0.7379467379467379,0.6714779118313877
4703,0.9191976714755757,0.7540920469863277,0.6609924191797617
5287,0.9205580865603644,0.7669172932330827,0.694257585903063
5812,0.9226461655277145,0.7703578472809243,0.6920438005229701
6285,0.921918501645153,0.7734948604992657,0.6953284338282679
6584,0.9263161225006329,0.778253832238408,0.7056015124419147
6980,0.9242596810933941,0.775968556990455,0.6967338707721681
7336,0.9258731966590736,0.7746031746031746,0.7054595664873622
7656,0.9233738294102758,0.7788935548658026,0.7176774911073868
7901,0.926411035180967,0.7801927801927802,0.7081410859528653
8165,0.9259681093394078,0.7785768357305073,0.6994851943714285
8402,0.9260946595798533,0.7775238095238095,0.7004588002523665
8616,0.925366995697292,0.7715696717342887,0.700350603861167
8816,0.9260630220197419,0.7789234698704002,0.7057488672266431
9016,0.9277081751455326,0.777355549059729,0.6800669087113668
9216,0.9259364717792965,0.7779990516832622,0.7051902829373028
9218,0.9242913186535053,0.7805996149261941,0.7102614016868279
9418,0.9228359908883826,0.7767096951386981,0.7030483325656234
9618,0.928688939508985,0.7864721485411141,0.7142583327581543
9818,0.9263793976208554,0.7842373667130274,0.7157367209261251
10018,0.9266641356618577,0.7846925506223296,0.71068249125448
10218,0.9263477600607442,0.7820224719101124,0.713203317636538
10418,0.9244178688939511,0.7746864095067435,0.7074746082200063
10535,0.9261262971399646,0.7796961977545052,0.6990891533161411
