Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8877182991647684,0.6464082893294809,0.42082343945785544
1646,0.8988863578840799,0.7025870091196725,0.5353154958491531
2535,0.9081561629967095,0.7190554534017226,0.5642518914305044
3335,0.9151797013414324,0.733047894055561,0.5919186575052164
4055,0.9158124525436598,0.7501643038212374,0.6499350559361438
4703,0.9183118197924575,0.7536729631749666,0.6811530191228741
5287,0.917489243229562,0.7594983400959054,0.6835994334207144
5812,0.9205897241204757,0.7665116279069768,0.6725248640988778
6285,0.9230890913692735,0.7688943815952086,0.6940279968938831
6584,0.9243862313338396,0.7767189835575486,0.7034818401844664
6980,0.9259997468995191,0.7762364871328805,0.6997814491680443
7336,0.9278030878258667,0.7868086696562033,0.7103817435236341
7656,0.9278030878258667,0.7784466019417478,0.7007103521749584
7901,0.9264426727410782,0.7812999717806415,0.7025975274880384
8165,0.9259364717792963,0.7777461312066838,0.7116048325290626
8402,0.9281194634269806,0.7857008111677043,0.7107280764418192
8616,0.9280245507466464,0.7790189412336086,0.7064250287161408
8816,0.9290053151100988,0.7808165657354953,0.7035907737576856
9016,0.9259681093394078,0.7799097065462752,0.7058047080321904
9216,0.9276132624651986,0.7803801113457478,0.6900464386603499
9218,0.928847127309542,0.7779642610326786,0.688857000266248
9418,0.9274550746646418,0.7811396392096974,0.7132693314242434
9618,0.9281194634269805,0.7821250479478327,0.6998570074738502
9818,0.9304606428752216,0.7907862173995812,0.7025106509971875
10018,0.9279296380663122,0.7817589576547231,0.7017688345269572
10218,0.9285623892685395,0.7851978691019788,0.7063769518370798
10418,0.9298595292331056,0.787052156373067,0.6995687837016544
10535,0.929384965831435,0.7857554233058168,0.7176365511966188
