Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
658,0.8815806125031638,0.6027804308606601,0.3997892174096767,0.0
1646,0.8935396102252595,0.681856859222842,0.5469774733704416,43.828800201416016
2535,0.9047709440647939,0.7148541114058354,0.5895346893897474,43.40210318565369
3335,0.9105606175651734,0.7269917914051183,0.6280386068648053,43.63025403022766
4055,0.9159706403442168,0.7455938697318009,0.6627981840751762,43.324485778808594
4703,0.9169830422677804,0.7490436113236418,0.6711706521434402,43.596336126327515
5287,0.9196722348772463,0.753135634419057,0.6749517097191147,43.00883936882019
5812,0.9180903568716781,0.7611403265983946,0.6846547880470082,43.48965644836426
6285,0.9187231080739054,0.7618429591174561,0.6830793932387321,43.16633868217468
6584,0.921475575803594,0.7632131272657889,0.6891628339055682,44.60776233673096
6980,0.9224247026069351,0.7707125490929492,0.6972508096289026,43.15485763549805
7336,0.9237851176917237,0.7706369608683233,0.697598135708752,42.9761323928833
7656,0.9226778030878258,0.7740802366426327,0.7007170968995661,42.87760043144226
7901,0.9247026069349531,0.7727272727272727,0.6963210159687548,43.50278949737549
8165,0.9233421918501645,0.7719529411764705,0.6864407848034562,43.093215227127075
8402,0.923215641609719,0.7739170936190032,0.7025189330832354,43.452716588974
8616,0.9226145279676031,0.7710595282665668,0.6965188571134129,42.98970699310303
8816,0.9254302708175144,0.7748160886595968,0.7051943327630115,43.0444393157959
9016,0.9226778030878258,0.7692598187311178,0.7015012598134206,43.52950048446655
9216,0.9257782839787395,0.7766565118050267,0.6967847106259749,43.21457004547119
9218,0.9262844849405213,0.7740934651929415,0.7052996304049853,43.25982737541199
9418,0.9261579347000759,0.7762653374233128,0.6871473963396112,42.99215388298035
9618,0.9250506200961781,0.7763195165706732,0.7055215245169607,43.45085668563843
9818,0.92555682105796,0.7774098949957431,0.7107312781719434,42.96730089187622
10018,0.9249240698557327,0.7782035704271427,0.704352361984805,43.047253370285034
10218,0.9267590483421917,0.7766090900318441,0.7067603375273332,43.561920404434204
10418,0.9223930650468235,0.7766548301921151,0.6992449174035199,43.29036831855774
10535,0.9267590483421917,0.7816655663491464,0.7053358251800471,43.23726940155029
