Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8810763955116272,0.6072086831865656,0.31799129361933803
1646,0.8807973861694336,0.6090493136756482,0.32922017203541676
2535,0.876581072807312,0.628603414497621,0.34965283934291663
3335,0.87729412317276,0.641615356754799,0.38129088635279723
4055,0.88247150182724,0.6558329550612801,0.4229971365171858
4703,0.8914000391960144,0.6657761663963362,0.4202698753612519
5287,0.897011399269104,0.6868401206636501,0.4652398355215235
5812,0.903924822807312,0.7119620782600613,0.49732481864744976
6285,0.9033668041229248,0.7173301895347782,0.4950324536701141
6584,0.91049724817276,0.7273585796581358,0.5589647787541232
6980,0.9127914309501648,0.7442029644448486,0.5936470125195672
7336,0.915488600730896,0.7439894815927873,0.5980718005079613
7656,0.9153955578804016,0.7499312746265921,0.6033956074375166
7901,0.9166046380996704,0.7523476339532313,0.6054025396296038
8165,0.9185577630996704,0.7554231449585699,0.6170633871740222
8402,0.918495774269104,0.7551457576604265,0.622791178922318
8616,0.9192398190498352,0.760943378911627,0.6321629152262684
8816,0.9210379719734192,0.7635317055055241,0.6227316259142167
9016,0.9206659197807312,0.7652508944133566,0.633456690671684
9216,0.9197978377342224,0.7648823048259565,0.6369870919084413
9218,0.9206659197807312,0.7611759216052262,0.6397572896864955
9418,0.9194568395614624,0.7609495767390505,0.6277636145952812
9618,0.9223090410232544,0.7685629848540819,0.6424590227946443
9818,0.920820951461792,0.7709827833572452,0.6518467679186158
10018,0.921875,0.7716150081566068,0.6420528226285832
10218,0.922774076461792,0.7723658960065796,0.6561132331051721
10418,0.9246341586112976,0.771243060129858,0.6683454295683009
10535,0.9249131679534912,0.7808144796380091,0.6694120288892949
