Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8748449683189392,0.5824800910125142,0.27279191312367085
1646,0.8756200671195984,0.620219613782658,0.31425769200678105
2536,0.8959883451461792,0.7106511427339371,0.5447004777872264
3337,0.899336576461792,0.7142982842058951,0.5568110247916113
4057,0.9092261791229248,0.7475862068965516,0.6465884023585181
4705,0.9148685336112976,0.7585721821698611,0.6514944183691992
5289,0.9173176884651184,0.7622782779213835,0.6680002347897092
5814,0.9176587462425232,0.7705201313288406,0.713095713545031
6287,0.919022798538208,0.7678222222222222,0.7057569494663549
6584,0.920107901096344,0.7747968190159924,0.7182016776499672
6980,0.9226190447807312,0.7779359430604983,0.7022579140240803
7336,0.9232391119003296,0.780301685891748,0.7239191441059543
7657,0.9204179048538208,0.7808043719579882,0.7085144447734906
7901,0.9193018078804016,0.7768538362623232,0.7015389525919794
8165,0.9237971305847168,0.7823623162741279,0.7193270091198781
8403,0.9240761399269104,0.7810851881648342,0.711281009757308
8617,0.920107901096344,0.7790448426648375,0.7017270113000538
8817,0.9253782033920288,0.7842996684290706,0.7244157931116715
9017,0.9249131679534912,0.7776757848356893,0.7227771329261324
9217,0.9228360652923584,0.7868094218415418,0.7252687471373976
9218,0.9208829402923584,0.7824010914051843,0.701969555065837
9418,0.9205108880996704,0.7799897031062296,0.7077825963355721
9618,0.9235801100730896,0.78012666131478,0.7179780677570697
9818,0.924200177192688,0.7888053899974086,0.7305459157475597
10018,0.9245721697807312,0.789076723016905,0.7251797616620821
10218,0.9214409589767456,0.7867362396902878,0.7264510003769683
10418,0.9250062108039856,0.7869285651369682,0.6964048051853049
10536,0.922774076461792,0.7881622586954673,0.6936291202432082
