Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8752273519833883,0.5351255356750987,0.2469147520100208
1646,0.8973421057065328,0.6966446056470877,0.46574225810345654
2535,0.9050512512524923,0.7128984257424346,0.5306354043869289
3335,0.911768356959025,0.739412596182475,0.5717054952170638
4055,0.9152819116910299,0.749197907824319,0.6006541692517017
4703,0.9187024633089701,0.7609800070729701,0.6103012859614134
5287,0.9161602854728699,0.7606003921341021,0.619561190257219
5812,0.9202112356821696,0.7684951583707526,0.6421175354728517
6285,0.9198288718859354,0.771127014951864,0.6443833603717736
6584,0.9241484800974528,0.7737119300271318,0.6493594852589548
6980,0.9228154023488363,0.7722298277234728,0.6574415261241996
7336,0.9222573637962341,0.7750314665400313,0.6724483247771599
7656,0.9237041274706522,0.7767198936588221,0.6638463384796965
7901,0.9255538980166117,0.7802642898913262,0.6684933922766484
8165,0.924014131228129,0.7815785872303604,0.6647573112869565
8402,0.924882193406423,0.7819753585524163,0.6746228708377555
8616,0.9259362618128458,0.7847542605283991,0.6841505464776559
8816,0.9262359539667765,0.7850266831121883,0.6653371617910517
9016,0.9276826977729797,0.7842498175504297,0.6733660900321844
9216,0.9283130764961243,0.7885907235495591,0.6924097114733305
9218,0.9277447064717611,0.7911667089373773,0.7051032382745591
9418,0.9269490043322245,0.7867871060623929,0.694613438755594
9618,0.9283440907796224,0.7903664186221588,0.6904076797877319
9818,0.9281477332115173,0.7884426129101968,0.6952550720039822
10018,0.9274966915448507,0.7904779595916344,0.7086537908992335
10218,0.9274760286013285,0.7891573032827233,0.7001782291500268
10418,0.9289641181627909,0.7937424239839924,0.7081807096189712
10535,0.9267009894053141,0.7899532509361719,0.7052549335465376
