Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8741319179534912,0.5196403218173213,0.23726290958621687
1646,0.8985925316810608,0.677702236673564,0.41344606243127147
2535,0.9081411361694336,0.7281900743051095,0.5229868515318251
3335,0.9121713638305664,0.7432248708420195,0.5510629551391463
4055,0.9159536361694336,0.7508043018659802,0.5773297459358065
4703,0.9205729365348816,0.7632600258732212,0.5993872904643182
5287,0.9207899570465088,0.7684639782510195,0.6230477200471655
5812,0.9193328619003296,0.7682579266120414,0.6124848216275725
6285,0.9261842966079712,0.778984498282744,0.6286651185072188
6584,0.9241381287574768,0.7777676868585959,0.6573127955603569
6980,0.9268662929534912,0.782880809940175,0.6400021347206345
7336,0.924882173538208,0.7849090102086108,0.6749394051711093
7656,0.9270523190498352,0.7864209857492965,0.6616831723508295
7901,0.9275173544883728,0.7888367052023121,0.6683048465463447
8165,0.927021324634552,0.7889924704195053,0.6810222347677314
8402,0.9248511791229248,0.7838416265382558,0.6415858461746248
8616,0.9249442219734192,0.7852009582113388,0.6976708102456223
8816,0.9256882667541504,0.7858865564984369,0.6592443888404811
9016,0.9270833134651184,0.7839029768467476,0.6777669881670771
9216,0.9237040877342224,0.7877533419577404,0.7001356913422291
9218,0.9264323115348816,0.7853071564281191,0.6875895937576956
9418,0.9283854365348816,0.7917042380522993,0.6969520558097658
9618,0.92544025182724,0.7869984943760517,0.6556365674127939
9818,0.9266182780265808,0.7850721874148734,0.6730059913038132
10018,0.9295324683189392,0.7927796517458292,0.7104645000392144
10218,0.9281374216079712,0.7907186710003612,0.6979435844819665
10418,0.926680326461792,0.7909115020776237,0.6954014636017182
10535,0.9273003339767456,0.7912400961452862,0.7119267595404275
