Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
658,0.8757337133089701,0.5647395228412622,0.2710292656346533,0.0
1646,0.8893022537231445,0.6726924695207023,0.4243616868929243,701.8661472797394
2535,0.8991402188936869,0.7024494138737362,0.5139784683284854,636.3063356876373
3335,0.9074280858039856,0.7277129894597495,0.5564824918437805,566.0765573978424
4055,0.9109726349512736,0.7365035266858752,0.5892695180433636,512.2773306369781
4703,0.9129567543665568,0.7449881452207444,0.6178288011202971,456.5606071949005
5287,0.9169456760088602,0.750609592971606,0.6254193281752602,423.2147228717804
5812,0.9173487027486166,0.7568849946596211,0.6459475359905761,368.4058003425598
6285,0.9176380634307861,0.758880360659569,0.6475405674779376,331.5566749572754
6584,0.9194671909014384,0.7660366713227349,0.6414612835747674,311.0910978317261
6980,0.9192605018615723,0.764090901146974,0.6508321872915058,287.4840462207794
7336,0.9193018277486166,0.7664306656771135,0.656043755541616,251.01045894622803
7656,0.9221436778704325,0.7736592031924188,0.6707804375405914,224.4458396434784
7901,0.9219473401705424,0.7720246825039991,0.6761845847236972,204.6849410533905
8165,0.9223813613255819,0.7733417584867778,0.6572658687591444,186.90974831581116
8402,0.9231874148050944,0.7743883897938648,0.6722504988625803,167.2003207206726
8616,0.9228050510088602,0.7784880798118793,0.6835145018675847,151.41556477546692
8816,0.9233114322026571,0.7790955629845647,0.6797110023461249,135.8334505558014
9016,0.9251095453898112,0.777469543793435,0.6754013561289133,123.36039710044861
9216,0.9232391119003296,0.7736894575850336,0.6711373889532717,108.16773533821106
9218,0.9228257139523824,0.7766657292824282,0.6761641560272476,95.08323860168457
9418,0.9234147469202677,0.7773508541572335,0.6696950066660703,97.26594352722168
9618,0.9240244626998901,0.7774745456957844,0.6775147519986264,79.53537940979004
9818,0.9240451455116272,0.7794460758661862,0.6846258115955512,66.5665352344513
10018,0.9223813613255819,0.7781186321898387,0.6959786270161993,52.070767879486084
10218,0.9229807257652283,0.7762691374206773,0.6894300423347056,39.904847145080566
10418,0.9232184092203776,0.7782651945035218,0.6895830612459147,24.880720376968384
10535,0.9226603905359904,0.7784190000455952,0.6962483996563223,7.345273494720459
