Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8819961150487264,0.6010775843062564,0.3246560098210492
1646,0.8975177804629008,0.6794205150076872,0.5044646126164132
2535,0.9019303917884827,0.7110604374230601,0.5207419140897844
3335,0.9059709906578064,0.720721327550779,0.5539632847467922
4055,0.9087198376655579,0.7372889655290527,0.5845381799599609
4703,0.9124400615692139,0.741435207611452,0.5930847406659095
5287,0.9135457873344421,0.7495713607583706,0.6107746152960066
5812,0.9164392948150635,0.7532322755991593,0.6167291855208491
6285,0.9170593420664469,0.7564345561366727,0.6385563097296217
6584,0.9177517294883728,0.7581118520002227,0.6183135172054585
6980,0.9174830714861552,0.7626070292218018,0.6360508044490004
7336,0.9199115435282389,0.7593580879205414,0.6465273296338007
7656,0.9206039110819498,0.763755461510654,0.6436956247602289
7901,0.9209862947463989,0.7655193942974945,0.6565870732241142
8165,0.9210586150487264,0.7695230877577602,0.6553925641008469
8402,0.9216269850730896,0.767272160158428,0.6680270310669622
8616,0.9221953550974528,0.7676066430591644,0.6654160003567342
8816,0.9222056865692139,0.7715435251378414,0.6658630420296131
9016,0.9233734409014384,0.7741951352754971,0.6788787920251719
9216,0.9226087133089701,0.7719687085148946,0.6719113762817744
9218,0.922216018040975,0.7719374212674252,0.6846188427594821
9418,0.9246651927630106,0.7728378756516255,0.6879266695974602
9618,0.9233734210332235,0.7722550127382317,0.6684691683320859
9818,0.9218233227729797,0.7751590007245309,0.662028462633638
10018,0.9231667518615723,0.7745866036536446,0.6904337483678377
10218,0.9219989975293478,0.7738258702145089,0.6834973706549893
10418,0.9235181212425232,0.7745635363021396,0.6831185694420236
10535,0.9231667518615723,0.774135029837035,0.6769281973059535
