Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8794642686843872,0.6352720450281426,0.3581234272081481
1646,0.902157723903656,0.7083179297597042,0.5175634963025324
2535,0.9072110652923584,0.7375252126633342,0.5614930355239851
3335,0.9150545597076416,0.7546561604584527,0.6122041619056284
4055,0.915302574634552,0.7609798775153105,0.6141334830929341
4703,0.9213169813156128,0.7724175035868006,0.6310390700934748
5287,0.9203249216079712,0.7703306523681859,0.6282797925841773
5812,0.9230220913887024,0.7800124036502171,0.6710129653474738
6285,0.9242311716079712,0.7823686553873552,0.6722491649670764
6584,0.92221599817276,0.7784156142365098,0.69668364397694
6980,0.9241071343421936,0.781701444622793,0.6957260626193231
7336,0.9253162145614624,0.7854279861049257,0.6778708015472955
7656,0.9230840802192688,0.780811025708985,0.6869837465720493
7901,0.924200177192688,0.7806978204323258,0.6931600920803299
8165,0.9247581958770752,0.7834389221022575,0.6385749254237049
8402,0.9264633059501648,0.7853393665158371,0.7100842805797623
8616,0.9252232313156128,0.7813633067440174,0.7015565865511748
8816,0.924014151096344,0.7835761589403973,0.6862813920977313
9016,0.926494300365448,0.7834900922290203,0.6887758340203697
9216,0.9271143078804016,0.7816070599163957,0.6902755812366981
9218,0.9223710298538208,0.778603006189213,0.7118130690368455
9418,0.9259362816810608,0.7828379238251069,0.6808970826857732
9618,0.9244171380996704,0.7816977077363897,0.6915447908548645
9818,0.9237351417541504,0.7790154509522098,0.6571360379395152
10018,0.9218440055847168,0.7808778791829639,0.6903675625594063
10218,0.9247581958770752,0.785771030099744,0.697324513414448
10418,0.9244171380996704,0.7787257215465602,0.6524470319425849
10535,0.9240761399269104,0.7806931136383988,0.6993412886607246
