Data Used,Accuracy,F1 Micro,F1 Macro
658,0.879619300365448,0.63529632760402,0.34682802579279093
1646,0.901103675365448,0.6961904761904761,0.49694584038293216
2535,0.9026227593421936,0.7201283079390537,0.5226301406328877
3335,0.9071180820465088,0.728868778280543,0.5626486971438222
4055,0.9136594533920288,0.7462876924478455,0.573622142046552
4703,0.9121713638305664,0.7560072345189907,0.6009729946920362
5287,0.9156125783920288,0.7579153326218427,0.592619250595337
5812,0.916914701461792,0.7666318355973528,0.629846987285377
6285,0.9176587462425232,0.7689229163041588,0.6452414286939588
6584,0.9188368320465088,0.7647375988497482,0.5972564740236878
6980,0.919735848903656,0.7688186445218322,0.6392844511964
7336,0.9213169813156128,0.7694822888283379,0.6335808572378673
7656,0.9188057780265808,0.7670964873277012,0.6067279385418474
7901,0.9206659197807312,0.7730779462623038,0.6490052256053706
8165,0.9189608097076416,0.7746940182727116,0.65039048741157
8402,0.9234250783920288,0.7708294674336611,0.6399349287621454
8616,0.9219990372657776,0.7747941281775869,0.6493845295900565
8816,0.9205108880996704,0.7738977072310405,0.6740931392679875
9016,0.9216579794883728,0.7724038548140142,0.6481995844849947
9216,0.9246651530265808,0.7757475083056479,0.6792586668059055
9218,0.9245721697807312,0.7805538017497969,0.6555420329904226
9418,0.9210689663887024,0.7768624014022787,0.6544490714023689
9618,0.923642098903656,0.7761112626124896,0.6677491710158369
9818,0.9238901138305664,0.7759423199780962,0.6588596313866684
10018,0.9259982705116272,0.7798173600221382,0.6807616362033232
10218,0.924882173538208,0.7801070877575097,0.6953224981671123
10418,0.9253782033920288,0.7854532489526695,0.7063755977915694
10535,0.9265872836112976,0.7826326418211859,0.7093935673714654
