Data Used,Accuracy,F1 Micro,F1 Macro
658,0.881045401096344,0.589493955279769,0.2936744879751492
1646,0.8871527910232544,0.6305318717011775,0.39249543956203586
2535,0.9062190055847168,0.7019998029750764,0.5536282096276389
3336,0.9094741940498352,0.7310738625897955,0.5771664297084231
4056,0.911582350730896,0.7419004524886876,0.5940454664655419
4704,0.9147445559501648,0.7493163172288059,0.6127900111122081
5288,0.9181237816810608,0.7533389371439245,0.6425670994576208
5813,0.9178757667541504,0.762868140721511,0.6335832652207553
6286,0.9206039309501648,0.763810753481509,0.6671444918937545
6584,0.921875,0.7644859813084113,0.6740599570604844
6980,0.920975923538208,0.7675754536336282,0.6518569782375719
7336,0.9212549328804016,0.7671433810047671,0.6309971587109678
7656,0.9203249216079712,0.7708630527817403,0.6650921860826052
7901,0.9249752163887024,0.7707464948844259,0.667153219365077
8165,0.9236730933189392,0.7740869884382456,0.6840054670732622
8403,0.9278273582458496,0.7794201250710632,0.6718922153756614
8617,0.9249752163887024,0.7803992740471869,0.6880479110747549
8817,0.9243861436843872,0.779216076762922,0.6758465013709776
9017,0.9262772798538208,0.7803030303030303,0.6979236246057705
9217,0.9251922369003296,0.7836456558773425,0.673625733417738
9218,0.923828125,0.7802915139050345,0.6266281921487271
9418,0.9252232313156128,0.7849884114815475,0.6969399664619864
9618,0.9292224645614624,0.7893328411922119,0.6865142766152693
9818,0.9268662929534912,0.7868437697659709,0.648704294323779
10018,0.9268662929534912,0.7872282853792731,0.6730710820838377
10218,0.9289124608039856,0.7901528324334219,0.6830294264864532
10418,0.9284784197807312,0.7856943799349745,0.6927812817964938
10535,0.9295324683189392,0.7881837666573479,0.6918461314648837
