Data Used,Accuracy,F1 Micro,F1 Macro
658,0.8818514347076416,0.5884893639995681,0.29175965350097616
1646,0.8919580578804016,0.6599004586708304,0.36727712643283744
2535,0.9089781641960144,0.713840155945419,0.5050443635846598
3335,0.9167596697807312,0.7367905107342418,0.5534894998184507
4055,0.9174727201461792,0.7491519035054657,0.5872871378358678
4703,0.9163256287574768,0.75791550811732,0.5914747393894676
5287,0.9189918041229248,0.7574491785018101,0.5878745722836297
5812,0.9171006679534912,0.7655208698702209,0.6326363501455446
6285,0.9189298152923584,0.7682353983869539,0.6385421344439551
6584,0.9228050708770752,0.7703799336038363,0.6066405134841281
6980,0.9237971305847168,0.7773147309295163,0.6447043635888124
7336,0.9253472089767456,0.7817654522385354,0.6586952070867858
7656,0.924541175365448,0.779048656499637,0.6226757754422914
7901,0.9238901138305664,0.7819134760593408,0.6596318079339932
8165,0.9224330186843872,0.7791313559322034,0.6634413923813249
8402,0.9264323115348816,0.7835841313269494,0.6533251896692343
8616,0.9249442219734192,0.7803284638417567,0.6673714658585806
8816,0.9284164309501648,0.7855484350329711,0.6821943559234067
9016,0.9257502555847168,0.7784663768384054,0.675250559944387
9216,0.9282923936843872,0.7824287461198381,0.6776307570899931
9218,0.9269593358039856,0.7837738619676945,0.6851243335340399
9418,0.9275793433189392,0.7876749681876022,0.685396273089459
9618,0.9278894066810608,0.7876962395034686,0.6500130374736773
9818,0.928447425365448,0.7898761835396942,0.6805009899762814
10018,0.9285404086112976,0.7912326781994384,0.7058642716846041
10218,0.9274553656578064,0.7869628550619082,0.6527719292269542
10418,0.925595223903656,0.7870452528837623,0.6803184116356952
10535,0.9312375783920288,0.7917370892018781,0.6902183717332951
