strategy,50,60,70,80
lc,73.26,73.12,73.68,71.38
mc,74.65,73.79,72.2,73.19
kmeans,71.33,71.97,72.39,73.19
coreset,68.06,72.0,70.75,75.18
besra,70.1,71.48,73.65,73.19
comal,73.24,71.43,68.71,73.5
random,68.38,73.8,75.18,71.23
passive,72.34,72.34,72.34,72.34
