Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8582812547683716,0.6930626057529611,0.6907025102760505
971,0.8643749952316284,0.7270440251572327,0.728684310863958
1496,0.8698437213897705,0.7238979118329468,0.7245699671525666
1969,0.87890625,0.7379100439634765,0.739362630251682
2394,0.8817187547683716,0.7415500170706726,0.7406071629844079
2777,0.8853124976158142,0.7435359888190077,0.7487478099465111
3122,0.8878124952316284,0.7614617940199336,0.7610359705054923
3432,0.8892187476158142,0.7654647700959313,0.7653154600570811
3711,0.8956249952316284,0.7691776088458879,0.7707918141943462
3886,0.891406238079071,0.7640067911714771,0.7653365766499411
4120,0.8890625238418579,0.7612642905178213,0.7615453162666701
4330,0.8931249976158142,0.7690749493585416,0.7701650698650483
4530,0.89453125,0.7718823927002365,0.7761915670717145
4663,0.8921874761581421,0.7670492910195814,0.76990099035344
4863,0.893750011920929,0.769335142469471,0.7741372359941254
5063,0.891406238079071,0.7681014347681014,0.7720499906384702
5263,0.899218738079071,0.7770480470100243,0.7774885904492843
5441,0.8984375,0.7736768802228412,0.7742644545753077
5641,0.8942187428474426,0.7736542962219993,0.7789777033178067
5841,0.8974999785423279,0.7774762550881953,0.7796698959992179
6041,0.8985937237739563,0.7796264855687606,0.7794497442723577
6218,0.8931249976158142,0.778783958602846,0.7819761464738826
