Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8662499785423279,0.6859867938371239,0.6766268318856665
972,0.87890625,0.7417527490836389,0.740451240623649
1497,0.8814062476158142,0.735263341471922,0.7378104947104929
1970,0.8831250071525574,0.7466124661246613,0.7488392582711201
2395,0.8939062356948853,0.7591344448385953,0.7556699125144573
2778,0.8942187428474426,0.7672739773117909,0.7665340076825189
3123,0.8971874713897705,0.7700908455625436,0.7695023786014229
3433,0.9018750190734863,0.7765124555160142,0.7753252550209697
3712,0.8995312452316284,0.7681211684096646,0.7657741385535702
3886,0.9009374976158142,0.7754957507082153,0.7723633769417451
4120,0.8964062333106995,0.7722432153899004,0.7735161052797714
4330,0.8939062356948853,0.7708403644954438,0.7719799435295502
4530,0.9010937213897705,0.7744923405771287,0.775963231670152
4663,0.9012500047683716,0.7757274662881477,0.7746204039765352
4863,0.9007812738418579,0.7832024581768522,0.7853524005035328
5063,0.9034374952316284,0.7836134453781513,0.7838819699287816
5263,0.9004687666893005,0.7810244070127191,0.7791397126587901
5441,0.9037500023841858,0.779842744817727,0.7808533428303678
5641,0.8990625143051147,0.7826379542395694,0.7824935459846968
5841,0.9043750166893005,0.7800143781452192,0.7788229704123009
6041,0.9035937786102295,0.7844917918267551,0.7823308748023305
6219,0.9056249856948853,0.7803636363636364,0.7753143862090144
