Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8629687428474426,0.6720908604515817,0.6610879388893222
972,0.8825000127156576,0.7338335195005644,0.7298229897809504
1497,0.8909374872843424,0.7557109073980565,0.7538306923613768
1970,0.8927083412806193,0.7628210344957108,0.7629706782115138
2395,0.8989583452542623,0.7705696874145694,0.768081634365704
2778,0.8976041674613953,0.768697121869938,0.7677013428639555
3123,0.8989583253860474,0.7768670929297627,0.7756562229973784
3433,0.9014583230018616,0.7795012788453516,0.778075763222647
3712,0.9006771047910055,0.7771941024904089,0.7744092753946425
3886,0.902552088101705,0.7776491179640432,0.7744666137260777
4120,0.9006770849227905,0.7790371318879231,0.7758844039330143
4330,0.9033333460489908,0.7813913163004114,0.7791328077075538
4530,0.9016145865122477,0.7774283654169291,0.7755897752780246
4663,0.9047395785649618,0.7831100201391908,0.7809552799856522
4863,0.9055208365122477,0.7874307653668483,0.7852915786546805
5063,0.903906246026357,0.7846159302445899,0.7828423802840673
5263,0.9047395984331766,0.7858469521753383,0.7843964580528668
5441,0.9053645928700765,0.7819418560525119,0.7796656208748488
5641,0.9020312428474426,0.7812844659292271,0.7794719671290654
5841,0.9042187531789144,0.784019295037148,0.782700376359311
6041,0.9063020745913187,0.7868149904170932,0.782504269312923
6219,0.9020833373069763,0.7846592947025388,0.7828925756726561
