Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8582812547683716,0.6930626057529611,0.6907025102760505
971,0.8782812356948853,0.7254141698977794,0.7239724705709856
1496,0.8842187523841858,0.7406370318515927,0.7444411532034507
1969,0.875,0.7419354838709677,0.747013875989653
2394,0.883593738079071,0.7543686119353775,0.759989380635996
2777,0.891406238079071,0.7644866147068791,0.7659242535536941
3122,0.890625,0.7646267652992603,0.7637854242866633
3432,0.8907812237739563,0.7656721421387864,0.7690679109183911
3711,0.8949999809265137,0.7635467980295567,0.7612869380640377
3886,0.8889062404632568,0.7577512776831347,0.753707485662784
4120,0.8909375071525574,0.7578070784177655,0.7546731009469009
4330,0.8948437571525574,0.7595569846373705,0.7533432641783067
4530,0.8915625214576721,0.7669576897246474,0.7691481720962061
4663,0.8949999809265137,0.7743451981195434,0.7767876583656625
4863,0.891406238079071,0.7648054145516074,0.767267578446029
5063,0.897656261920929,0.77834179357022,0.7791405151066515
5263,0.895312488079071,0.7670375521557719,0.771132808663674
5441,0.9029687643051147,0.784,0.7840950953595083
5641,0.9001562595367432,0.768562115175661,0.7628734435275917
5841,0.9003124833106995,0.777078965758211,0.7781771394206032
6041,0.8939062356948853,0.770064341347782,0.7729346837597064
6218,0.8878124952316284,0.7716284987277353,0.777406268667981
