Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8662499785423279,0.6859867938371239,0.6766268318856665
972,0.8854687213897705,0.7421737601125571,0.7371970366367484
1497,0.8923437595367432,0.7613439556633183,0.7579229207266927
1970,0.8982812762260437,0.7664155005382132,0.7640967121823643
2395,0.9035937786102295,0.7774972953479985,0.7745279745375047
2778,0.9024999737739563,0.7793493635077794,0.7763360422217689
3123,0.9049999713897705,0.781294964028777,0.7769754882259339
3433,0.9045312404632568,0.7813953488372093,0.7800785225559648
3712,0.9042187333106995,0.7886935539469149,0.788207476024669
3886,0.9081249833106995,0.7907473309608541,0.7858317852826204
4120,0.9018750190734863,0.7799579537491241,0.7777807077630833
4330,0.9085937738418579,0.7920369712051191,0.790410356910669
4530,0.9049999713897705,0.7883008356545962,0.7848671628658905
4663,0.9006249904632568,0.7824897400820795,0.7826212813685205
4863,0.9045312404632568,0.787920860812218,0.7862272760292304
5063,0.9001562595367432,0.781239301609038,0.7801098369953063
5263,0.90234375,0.7851495359229975,0.7841662391233847
5441,0.9017187356948853,0.7787548364403798,0.7782027178115496
5641,0.9017187356948853,0.7864176570458404,0.7850757133013131
5841,0.901562511920929,0.7835051546391752,0.7809478337956912
6041,0.9082812666893005,0.7925061859314245,0.7937926176715133
6219,0.90234375,0.7815449143656064,0.7806987760190994
