Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8689710610932476,0.6553911205073996,0.6314269913167828
971,0.8781350482315112,0.7111280487804879,0.7053551142930737
1496,0.8829581993569132,0.7131599684791173,0.7074573753336588
1969,0.8885852090032155,0.7341772151898733,0.7306350674444178
2394,0.8913183279742766,0.7511045655375551,0.7464402298721966
2777,0.8963022508038585,0.748733930658356,0.7399593230996114
3122,0.8985530546623794,0.7472967561073288,0.7369548491494207
3432,0.9006430868167202,0.7570754716981132,0.752429697051753
3711,0.9033762057877813,0.7699961729812478,0.770094021789862
3886,0.9045016077170418,0.7585365853658537,0.7546847241322553
4120,0.9014469453376206,0.7678909503975766,0.7680646877733129
4330,0.9038585209003216,0.7669524551831646,0.7643635929840966
4530,0.9064308681672025,0.7764976958525345,0.771834403410402
4663,0.9046623794212219,0.7662593614505321,0.7628866519221394
4863,0.9070739549839228,0.7633087633087634,0.7527699519840454
5063,0.904983922829582,0.7729542835190166,0.7679128891520047
5263,0.9069131832797428,0.775842044134727,0.7702343922522736
5441,0.907395498392283,0.7723320158102767,0.7665617204773816
5641,0.9054662379421222,0.7690494893951296,0.7650558061210183
5841,0.9062700964630225,0.7777354174609227,0.7745557898998945
6041,0.9062700964630225,0.777225831104318,0.7741026319589774
6218,0.9081993569131833,0.779791747011184,0.7749151233987699
