Data Used,Accuracy,F1 Micro,F1 Macro,Sampling Duration
388,0.6180064308681672,0.653926049023681,0.6329171582051338,0.0
971,0.6836012861736335,0.7363984674329501,0.7208461556505217,23.56547713279724
1496,0.6881028938906752,0.7570093457943925,0.7483792527882581,20.453656673431396
1969,0.6913183279742765,0.7638442300821723,0.7587321491375985,17.497504234313965
2394,0.6990353697749196,0.7596840917638209,0.7525353367164054,15.251070737838745
2777,0.6977491961414791,0.7619397501836885,0.7510760846420111,13.49991774559021
3122,0.6971061093247588,0.7664023071377072,0.760657968362842,11.832486391067505
3432,0.7067524115755627,0.7643263757115749,0.7567971211209173,10.471867084503174
3711,0.7061093247588425,0.7709700948212984,0.7643481278663946,9.29615044593811
3886,0.6964630225080386,0.7669225401256108,0.7637481066616959,8.425032138824463
4120,0.7080385852090032,0.7704309063893016,0.7643422729944718,7.546650409698486
4330,0.7093247588424437,0.7755406413124535,0.7657264606131258,6.865053176879883
4530,0.7144694533762058,0.7764968389735961,0.7711118183518814,5.989232778549194
4663,0.7163987138263666,0.778648749533408,0.7729194563732116,5.268255710601807
4863,0.7157556270096463,0.7850861765740414,0.7817175573236697,5.159751892089844
5063,0.7189710610932476,0.7806691449814126,0.7730265369065072,4.51766037940979
5263,0.7099678456591639,0.7814088598402323,0.7721666231160412,3.847898244857788
5441,0.7061093247588425,0.7823672335994446,0.779134124334266,3.2870094776153564
5641,0.7266881028938906,0.7896463725847611,0.7867772745633355,2.6696012020111084
5841,0.7215434083601286,0.7831858407079646,0.7744949948682389,2.105757713317871
6041,0.7138263665594855,0.7860415932322876,0.7821822343446307,1.4956977367401123
6218,0.715112540192926,0.7846481876332624,0.7781106631914425,1.5296058654785156
