Data Used,Accuracy,F1 Micro,F1 Macro
388,0.8662499785423279,0.6859867938371239,0.6766268318856665
972,0.864062488079071,0.6974965229485397,0.6888757239406569
1497,0.8778125047683716,0.7288488210818308,0.7247273935628915
1970,0.8831250071525574,0.7295733911785973,0.7225310510958182
2395,0.8929687738418579,0.7508184794470716,0.7474094567925424
2778,0.8973437547683716,0.7543925233644859,0.7460026255597266
3123,0.891406238079071,0.7622305850153952,0.7593644840333384
3433,0.9018750190734863,0.7749103942652329,0.7729546942839061
3712,0.9010937213897705,0.7775043936731106,0.7748199039949776
3886,0.9053124785423279,0.7760532150776054,0.7763232798918474
4120,0.9014062285423279,0.7717902350813743,0.7694550384992267
4330,0.9026562571525574,0.7828511676542348,0.7796980930549765
4530,0.9029687643051147,0.7811068029608741,0.7786222430235648
4663,0.9029687643051147,0.7798652959943283,0.7783981746907893
4863,0.8985937237739563,0.7751991686872186,0.7724855908968242
5063,0.9003124833106995,0.7796961325966851,0.7819367200178875
5263,0.9065625071525574,0.7786824574389342,0.7749933568521324
5441,0.9067187309265137,0.7813987550347857,0.7791044876071551
5641,0.9012500047683716,0.7828178694158074,0.782482789021441
5841,0.9053124785423279,0.7872191011235954,0.7860681079097916
6041,0.9110937714576721,0.790269074824917,0.7846979806647867
6219,0.9010937213897705,0.7776606954689146,0.7749543289512679
